aX,aY,aZ,gX,gY,gZ
-0.109,0.179,1.055,-13.855,-3.723,4.822
-0.092,0.171,1.025,-12.512,0.427,3.479
-0.073,0.174,1.032,-11.780,2.075,2.869
-0.068,0.170,1.027,-11.719,1.709,2.869
-0.058,0.160,1.001,-9.155,1.160,0.671
-0.060,0.159,0.991,-8.911,0.977,0.305
-0.054,0.152,0.982,-8.057,-0.671,-2.319
-0.043,0.143,0.953,-9.094,2.991,-1.221
-0.036,0.159,0.952,-10.986,1.953,-2.136
-0.056,0.169,0.943,-11.047,-2.014,-6.287
-0.060,0.176,0.937,-11.353,-3.540,-5.676
-0.104,0.144,0.918,-10.620,-7.935,-8.301
-0.115,0.141,0.891,-10.193,-8.118,-10.071
-0.146,0.113,0.852,-12.268,-6.775,-10.498
-0.173,0.116,0.862,-20.142,-5.493,-9.766
-0.183,0.123,0.879,-22.461,-6.897,-9.705
-0.169,0.156,0.912,-24.841,-11.719,-7.507
-0.150,0.156,0.908,-25.330,-14.404,-7.568
-0.168,0.145,0.907,-25.635,-19.714,-7.568
-0.167,0.138,0.909,-26.001,-21.362,-6.409
-0.179,0.137,0.906,-29.541,-22.949,-6.775
-0.182,0.149,0.945,-31.555,-18.982,-7.935
-0.185,0.160,0.985,-33.569,-11.902,-12.085
-0.229,0.144,1.019,-31.555,-11.230,-10.986
-0.247,0.151,1.031,-31.677,-12.390,-6.897
-0.252,0.162,1.058,-30.518,-13.550,-5.066
-0.238,0.157,1.058,-27.832,-14.465,-2.930
-0.222,0.141,1.047,-24.231,-13.550,-0.916
-0.207,0.143,1.050,-22.644,-12.878,-1.709
-0.188,0.133,1.056,-21.606,-13.428,-1.343
-0.179,0.132,1.061,-21.362,-14.587,-1.343
-0.173,0.146,1.076,-20.752,-14.648,-0.977
-0.180,0.150,1.072,-20.752,-14.404,-2.014
-0.174,0.153,1.082,-18.616,-10.803,-1.343
-0.168,0.168,1.076,-18.005,-8.972,-2.258
-0.172,0.151,1.072,-15.869,-4.944,-1.343
-0.178,0.141,1.045,-15.137,-6.287,-1.099
-0.161,0.143,1.038,-15.381,-7.446,-1.404
-0.139,0.147,1.045,-14.465,-10.010,0.427
-0.135,0.147,1.040,-14.160,-10.254,1.831
-0.129,0.152,1.030,-12.329,-12.146,1.648
-0.121,0.152,1.025,-13.733,-12.817,1.648
-0.113,0.153,1.019,-13.855,-11.597,0.000
-0.101,0.137,1.007,-14.221,-9.827,-1.831
-0.109,0.146,1.019,-15.137,-7.751,-1.953
-0.122,0.143,1.041,-17.151,-6.104,-4.272
-0.124,0.145,1.051,-16.846,-6.287,-3.845
-0.107,0.139,1.051,-15.625,-8.911,-2.991
-0.115,0.137,1.044,-14.099,-9.216,-1.648
-0.114,0.144,1.048,-13.916,-9.399,-2.808
-0.115,0.145,1.048,-12.939,-9.583,-1.343
-0.108,0.137,1.034,-13.000,-10.071,-1.526
-0.123,0.124,1.003,-13.611,-10.010,-3.296
-0.126,0.131,1.010,-13.245,-9.583,-2.930
-0.133,0.133,1.027,-14.465,-9.216,-3.601
-0.130,0.131,1.021,-13.550,-8.728,-3.967
-0.137,0.131,1.015,-13.977,-8.301,-3.113
-0.121,0.131,1.007,-14.221,-8.850,-3.113
-0.109,0.134,1.015,-15.076,-9.094,-3.479
-0.098,0.132,1.023,-15.076,-8.362,-5.249
-0.117,0.124,1.026,-14.832,-8.240,-5.371
-0.133,0.134,1.040,-15.259,-10.559,-3.357
-0.139,0.130,1.031,-13.733,-10.864,-2.197
-0.147,0.131,1.020,-12.756,-11.230,-1.953

0.356,-0.437,-2.005,42.603,-104.309,76.965
0.470,-0.488,-2.198,23.132,-112.061,79.590
0.566,-0.643,-2.417,-46.875,-96.375,55.176
0.550,-0.722,-2.422,-90.393,-85.449,37.598
0.540,-0.767,-2.400,-180.908,-70.740,0.610
0.411,-0.923,-2.280,-222.961,-69.580,-16.052
0.365,-1.063,-2.153,-305.359,-77.209,-30.334
0.343,-1.087,-2.045,-348.694,-81.970,-37.659
0.332,-1.166,-1.832,-430.176,-108.093,-32.349
0.356,-1.212,-1.679,-473.389,-120.056,-33.813
0.521,-1.311,-1.333,-554.443,-136.047,-36.011
0.630,-1.382,-1.107,-593.140,-142.029,-41.748
0.786,-1.548,-0.658,-659.729,-140.259,-68.420
0.859,-1.669,-0.388,-692.078,-128.113,-88.318
0.881,-1.860,0.273,-749.634,-91.064,-144.043
0.926,-1.976,0.906,-766.602,-57.434,-194.336
0.921,-1.976,1.462,-764.587,-61.951,-215.088
0.789,-2.178,1.956,-715.576,-134.766,-223.938
0.861,-2.277,1.971,-704.834,-190.735,-217.285
0.846,-2.520,2.182,-709.778,-254.578,-221.802
0.860,-2.799,2.269,-714.294,-262.207,-234.924
0.641,-3.135,2.698,-760.254,-215.332,-293.579
0.295,-3.192,3.170,-772.339,-160.278,-332.581
-0.882,-2.498,4.386,-734.375,-48.462,-380.676
-1.898,-1.550,4.635,-639.404,67.200,-325.378
-2.622,-0.605,4.572,-554.626,89.355,-241.455
-1.963,-0.406,4.852,-375.427,-112.915,-168.701
-1.905,0.093,3.571,-279.419,-116.211,-118.347
-1.437,-0.401,3.554,-151.794,-129.028,-46.814
-1.197,-0.296,3.215,-91.125,-158.936,16.174
-0.465,-0.135,2.723,-30.273,-161.743,93.811
-0.213,0.046,2.593,-18.616,-134.644,97.412
-0.070,0.099,2.122,12.024,-61.523,57.800
-0.081,0.053,1.885,23.315,-22.095,39.246
-0.247,-0.049,1.487,25.818,21.973,6.897
-0.387,-0.076,1.354,23.621,24.902,0.000
-0.476,-0.076,1.259,23.315,1.343,2.258
-0.486,-0.061,1.184,23.804,-13.184,8.179
-0.473,-0.047,1.169,21.423,-21.179,13.000
-0.427,0.010,1.156,17.212,-30.212,15.442
-0.402,0.032,1.130,17.700,-26.550,16.968
-0.323,0.034,1.110,12.268,-28.442,17.029
-0.295,0.043,1.114,9.033,-24.597,15.381
-0.279,0.042,1.118,5.432,-21.240,12.268
-0.265,0.059,1.122,-2.136,-12.512,5.676
-0.281,0.075,1.131,-3.784,-8.606,2.808
-0.288,0.081,1.143,-4.639,-8.667,1.160
-0.280,0.070,1.148,-2.197,-10.864,2.014
-0.301,0.068,1.139,-1.587,-11.841,1.770
-0.321,0.083,1.144,-0.122,-15.381,3.601
-0.324,0.080,1.127,1.099,-16.357,5.188
-0.291,0.089,1.127,4.089,-16.235,7.812
-0.280,0.107,1.114,5.005,-13.794,7.080
-0.282,0.098,1.095,6.836,-11.475,7.935
-0.233,0.094,1.054,6.165,-2.747,8.911
-0.199,0.103,1.030,5.432,3.052,8.606
-0.177,0.096,1.023,4.456,6.287,6.470
-0.126,0.104,1.006,3.845,7.141,7.874
-0.106,0.116,0.994,3.906,5.493,7.935
-0.099,0.112,0.990,4.456,3.723,6.836
-0.109,0.119,1.018,4.639,0.366,2.380
-0.118,0.113,1.024,6.226,-1.282,1.160
-0.130,0.108,1.017,6.470,-3.540,-0.244
-0.163,0.097,0.993,8.301,-6.836,-1.404
-0.178,0.075,0.960,8.850,-8.667,-1.526
-0.193,0.079,0.934,8.667,-8.545,-1.343
-0.194,0.085,0.908,4.761,-4.150,-2.502
-0.205,0.088,0.906,2.380,0.549,-5.371
-0.229,0.099,0.903,-3.052,4.272,-7.629
-0.224,0.098,0.912,-4.578,3.052,-6.531
-0.214,0.106,0.922,-5.249,0.366,-5.981
-0.231,0.102,0.926,-6.714,-4.883,-5.737
-0.246,0.115,0.933,-7.080,-6.653,-5.188
-0.254,0.115,0.926,-7.507,-9.705,-5.615
-0.278,0.115,0.921,-7.568,-10.254,-5.920
-0.293,0.099,0.913,-7.080,-10.681,-5.432
-0.323,0.088,0.907,-10.986,-11.169,-5.188
-0.330,0.093,0.905,-13.550,-10.925,-5.066
-0.318,0.083,0.913,-15.381,-9.155,-2.747
-0.314,0.089,0.922,-17.273,-9.216,-1.648
-0.299,0.101,0.956,-19.531,-10.254,-0.244
-0.291,0.131,0.988,-18.494,-11.353,0.610
-0.290,0.134,1.005,-17.822,-10.681,0.793
-0.299,0.129,0.996,-12.939,-9.644,0.122
-0.292,0.114,0.977,-11.475,-10.193,1.343
-0.274,0.097,0.943,-10.864,-12.512,3.113
-0.271,0.097,0.945,-12.817,-11.658,3.113
-0.261,0.107,0.960,-14.465,-7.751,3.418
-0.255,0.113,0.982,-15.381,-6.836,2.136
-0.249,0.114,0.978,-16.235,-6.226,3.052
-0.244,0.116,0.965,-15.869,-6.470,3.418
-0.234,0.125,0.972,-16.357,-6.958,3.906
-0.212,0.127,0.979,-15.503,-7.446,3.845
-0.218,0.135,0.990,-15.503,-7.751,2.502
-0.216,0.132,0.989,-15.137,-8.545,2.686
-0.219,0.120,0.982,-15.076,-10.559,1.953
-0.224,0.125,0.989,-16.174,-11.047,2.441
-0.210,0.128,1.002,-15.015,-11.414,3.296
-0.214,0.140,1.001,-15.503,-12.268,1.343
-0.228,0.135,0.996,-14.954,-11.536,1.953
-0.214,0.114,0.981,-15.076,-10.681,2.747
-0.197,0.120,0.976,-16.357,-8.911,2.380
-0.189,0.134,0.984,-18.616,-7.019,0.488
-0.181,0.134,0.992,-17.578,-7.019,0.549
-0.191,0.141,1.025,-16.785,-8.667,0.977
-0.188,0.135,1.029,-16.052,-8.545,0.916
-0.191,0.128,1.030,-16.479,-10.071,0.916
-0.187,0.125,1.028,-14.771,-9.033,-0.122
-0.188,0.128,1.030,-15.137,-7.690,-1.343
-0.202,0.119,1.042,-14.160,-8.362,-2.075
-0.217,0.110,1.018,-14.099,-7.690,-1.648
-0.210,0.122,1.020,-14.709,-6.653,-0.244
-0.188,0.129,1.022,-13.977,-6.226,-0.305
-0.190,0.131,1.011,-13.611,-6.348,-0.183
-0.189,0.137,1.008,-14.709,-8.728,-1.404
-0.200,0.146,1.019,-13.977,-8.545,-2.686
-0.234,0.129,1.021,-12.695,-8.789,-2.258
-0.239,0.128,1.028,-12.268,-8.606,-2.136
-0.225,0.115,1.031,-12.634,-7.996,-2.197

0.379,-0.244,-2.043,145.081,-88.074,105.103
0.484,-0.351,-2.126,128.479,-85.388,100.403
0.554,-0.496,-2.386,90.698,-72.266,77.698
0.537,-0.609,-2.555,63.599,-68.848,56.213
0.556,-0.741,-2.726,-31.128,-40.955,25.696
0.656,-0.815,-3.011,-95.642,-32.532,7.202
0.692,-0.844,-3.018,-173.645,-27.161,-16.357
0.669,-0.982,-2.614,-328.003,-26.489,-68.054
0.633,-1.057,-2.334,-451.782,-50.964,-104.980
0.653,-1.151,-1.812,-510.559,-67.444,-121.399
0.617,-1.308,-1.204,-608.398,-99.487,-161.682
0.610,-1.398,-0.940,-648.010,-114.014,-176.453
0.735,-1.652,-0.599,-708.252,-166.382,-170.044
0.818,-1.755,-0.462,-738.647,-187.866,-173.279
1.123,-2.076,-0.243,-792.603,-245.483,-185.242
1.495,-2.660,0.034,-849.548,-302.917,-207.581
1.677,-3.035,0.338,-882.324,-316.162,-224.731
1.930,-3.782,1.388,-945.068,-305.542,-284.790
2.003,-3.942,2.199,-970.764,-289.185,-323.547
0.618,-3.240,4.742,-938.293,-196.411,-427.429
-0.484,-3.006,5.195,-844.421,-196.777,-422.546
-1.365,-2.716,4.139,-565.857,-294.739,-243.225
-1.012,-2.763,2.849,-448.914,-333.557,-74.219
-0.716,-2.647,2.547,-464.050,-297.485,-29.846
0.035,-1.917,2.994,-476.562,-213.562,0.977
-0.083,-1.649,3.286,-484.131,-167.969,-40.283
0.168,-0.914,3.947,-434.631,-56.396,-22.766
0.502,-0.684,3.957,-379.150,-43.457,-17.578
0.273,-0.295,4.149,-273.560,-28.137,-47.241
0.238,-0.175,4.144,-205.078,-50.659,-41.809
-0.092,-0.098,3.713,-67.566,-59.021,-43.213
-0.337,-0.187,3.356,-9.705,-58.228,-40.161
-0.646,-0.532,2.374,78.064,-51.514,-16.052
-0.682,-0.620,1.850,94.788,-45.227,-0.183
-0.533,-0.556,1.256,84.045,-25.818,25.452
-0.363,-0.450,1.154,70.007,-9.094,34.668
-0.108,-0.320,1.019,48.645,16.357,31.799
-0.011,-0.246,0.902,41.321,16.541,26.672
0.040,-0.202,0.827,35.278,11.292,18.311
-0.027,-0.174,0.841,13.733,-4.700,2.869
-0.065,-0.163,0.903,5.859,-13.000,-2.014
-0.197,-0.176,0.998,-6.287,-18.982,-9.644
-0.251,-0.208,1.039,-8.728,-18.799,-12.878
-0.298,-0.237,1.150,-16.785,-7.568,-12.817
-0.331,-0.261,1.224,-18.311,0.366,-12.634
-0.343,-0.229,1.283,-20.142,13.977,-4.333
-0.324,-0.207,1.293,-16.907,18.250,1.465
-0.261,-0.176,1.301,-13.184,19.836,7.568
-0.136,-0.134,1.244,-2.991,19.104,14.160
-0.089,-0.119,1.194,1.038,17.761,15.137
0.000,-0.098,1.074,5.310,10.925,13.550
0.019,-0.086,1.036,7.202,9.277,12.024
0.007,-0.088,1.012,6.165,5.981,8.606
-0.012,-0.104,0.952,5.676,1.709,2.258
-0.035,-0.107,0.935,2.258,0.183,0.122
-0.053,-0.109,0.951,-0.122,0.793,-1.648
-0.066,-0.117,0.979,-4.089,7.629,-2.441
-0.094,-0.118,0.983,-6.165,11.963,-2.930
-0.090,-0.109,0.996,-7.751,21.057,-2.136
-0.078,-0.111,1.000,-9.888,25.696,-2.563
-0.056,-0.086,1.005,-9.460,28.809,-4.089
-0.056,-0.108,0.990,-8.057,26.855,-4.822
-0.059,-0.118,0.980,-7.019,22.095,-5.676
-0.074,-0.118,0.971,-4.028,9.338,-5.310
-0.081,-0.104,0.961,-2.686,4.395,-5.798
-0.128,-0.126,0.903,-0.366,-0.549,-7.446
-0.166,-0.144,0.867,-1.282,-2.258,-7.263
-0.148,-0.150,0.842,-9.155,-4.150,-2.258
-0.131,-0.124,0.869,-13.184,-4.150,-3.540
-0.130,-0.109,0.877,-15.503,-4.272,-4.395
-0.118,-0.083,0.922,-18.921,-4.272,-6.042
-0.125,-0.083,0.927,-18.188,-5.981,-7.080
-0.164,-0.102,0.950,-15.564,-10.864,-10.681
-0.205,-0.132,0.947,-14.221,-12.268,-9.949
-0.236,-0.143,0.944,-15.930,-6.897,-8.423
-0.245,-0.134,0.958,-18.982,-2.502,-7.324
-0.248,-0.127,1.017,-20.813,1.892,-3.845
-0.228,-0.126,1.014,-18.494,1.892,-2.441
-0.208,-0.104,1.035,-17.395,-0.610,-1.099
-0.192,-0.103,1.032,-14.404,-2.930,-0.366
-0.180,-0.105,1.018,-9.766,-9.338,-0.916
-0.180,-0.125,0.983,-8.423,-11.169,-1.770
-0.195,-0.134,0.965,-8.484,-13.367,-0.916
-0.192,-0.144,0.935,-12.024,-15.808,0.610
-0.182,-0.131,0.956,-15.076,-15.198,1.404
-0.176,-0.111,1.025,-18.982,-12.817,-1.343
-0.170,-0.109,1.045,-17.517,-11.597,-1.465
-0.193,-0.115,1.021,-14.954,-10.498,0.793
-0.177,-0.117,1.002,-14.526,-10.437,1.343
-0.135,-0.106,1.021,-17.090,-8.789,3.174
-0.118,-0.097,1.035,-17.761,-8.240,3.052
-0.122,-0.101,1.038,-16.785,-9.766,1.404
-0.129,-0.114,1.044,-16.418,-10.010,0.732
-0.129,-0.107,1.052,-15.747,-11.475,1.038
-0.125,-0.098,1.041,-15.015,-13.611,2.625
-0.115,-0.099,1.052,-13.367,-14.526,2.625
-0.101,-0.093,1.031,-12.207,-13.245,1.709
-0.111,-0.087,1.031,-12.146,-11.169,1.465
-0.115,-0.092,1.033,-12.268,-9.094,0.671
-0.107,-0.107,1.012,-11.597,-8.911,1.221
-0.106,-0.113,0.997,-14.038,-10.620,0.916
-0.100,-0.118,1.011,-14.282,-11.230,-0.488
-0.103,-0.109,1.025,-15.259,-11.230,-1.038
-0.097,-0.104,1.062,-15.869,-11.902,-0.854
-0.101,-0.096,1.060,-14.099,-11.902,-1.404
-0.112,-0.106,1.058,-12.939,-11.780,-1.465
-0.109,-0.104,1.045,-11.780,-11.414,-1.282
-0.109,-0.111,1.034,-12.390,-11.169,-2.197
-0.118,-0.127,1.034,-11.414,-10.681,-2.625
-0.115,-0.117,1.043,-12.451,-9.705,-1.282
-0.120,-0.093,1.050,-12.878,-9.399,-1.526
-0.115,-0.095,1.057,-12.085,-9.827,-1.465
-0.119,-0.095,1.052,-9.644,-10.071,-1.465
-0.141,-0.115,1.027,-7.690,-9.460,-1.465
-0.148,-0.124,1.023,-8.362,-9.399,-1.282
-0.130,-0.115,1.023,-11.658,-10.254,-0.488
-0.126,-0.112,1.039,-10.925,-9.033,-0.061
-0.107,-0.115,1.043,-12.207,-7.690,-0.610
-0.105,-0.103,1.049,-11.536,-8.606,-1.038

0.262,-0.168,-2.239,15.381,-38.208,55.664
0.330,-0.228,-2.383,-11.963,-45.715,54.932
0.415,-0.310,-2.514,-86.914,-59.448,47.058
0.551,-0.416,-2.642,-133.301,-66.223,37.476
0.567,-0.452,-2.588,-242.676,-78.674,8.789
0.477,-0.603,-2.158,-296.204,-81.604,-7.324
0.409,-0.657,-1.920,-373.474,-100.159,-21.301
0.412,-0.734,-1.535,-403.992,-115.417,-24.597
0.470,-0.832,-1.223,-460.266,-149.536,-28.137
0.542,-0.883,-1.130,-481.750,-165.039,-30.396
0.691,-1.024,-0.891,-528.442,-190.552,-35.828
0.800,-1.098,-0.798,-553.833,-200.806,-40.039
1.038,-1.298,-0.617,-606.201,-221.497,-44.800
1.174,-1.396,-0.508,-635.437,-229.248,-54.688
1.277,-1.655,-0.187,-692.627,-228.210,-90.088
1.132,-1.977,0.349,-739.319,-214.417,-135.010
1.077,-2.131,0.554,-749.939,-213.745,-153.992
0.895,-2.353,1.724,-749.878,-214.050,-178.589
0.749,-2.342,2.210,-735.291,-231.445,-171.936
0.434,-2.119,3.028,-681.274,-226.929,-153.320
0.226,-2.027,3.411,-643.372,-196.472,-146.362
-0.380,-1.668,3.450,-537.292,-117.371,-136.658
-0.746,-1.536,3.037,-454.956,-19.165,-108.521
-0.754,-1.439,2.905,-433.044,17.456,-90.637
-0.515,-1.399,2.859,-402.283,72.388,-49.377
-0.405,-1.019,3.007,-378.357,48.218,-34.302
-0.137,-0.632,3.120,-319.702,-86.487,-21.240
-0.010,-0.430,3.216,-286.865,-119.202,0.488
0.202,-0.135,3.251,-210.754,-163.086,20.874
0.202,-0.002,3.245,-181.274,-163.452,21.790
0.099,0.042,3.165,-117.798,-100.159,1.587
-0.005,0.078,3.109,-94.666,-63.721,-12.207
-0.086,0.074,2.844,-42.664,6.836,-19.958
-0.155,0.026,2.618,-18.066,22.766,-21.301
-0.184,-0.020,2.372,21.729,14.038,-9.705
-0.179,-0.069,1.856,32.776,3.418,0.488
-0.160,-0.060,1.637,38.818,-6.104,8.057
-0.049,-0.025,1.277,39.246,-18.127,9.399
-0.033,-0.007,1.175,33.142,-16.174,7.202
-0.044,0.025,1.050,18.311,-11.658,-3.845
-0.091,0.045,1.027,9.888,-12.329,-10.315
-0.127,0.067,1.031,-0.793,-14.221,-13.000
-0.173,0.083,1.106,-11.963,-14.099,-16.846
-0.204,0.083,1.126,-16.113,-13.184,-17.700
-0.245,0.055,1.174,-18.860,-5.127,-16.907
-0.253,0.056,1.199,-21.606,0.305,-16.296
-0.217,0.066,1.228,-22.400,14.465,-14.587
-0.204,0.065,1.227,-22.522,18.127,-12.756
-0.142,0.064,1.161,-17.639,17.090,-10.620
-0.121,0.062,1.117,-17.212,14.099,-10.132
-0.079,0.049,1.023,-16.052,6.653,-8.362
-0.081,0.037,0.989,-15.930,3.174,-10.498
-0.086,0.040,0.977,-17.395,0.122,-10.559
-0.084,0.026,0.935,-23.071,-4.211,-11.719
-0.082,0.021,0.919,-25.330,-4.333,-12.817
-0.065,0.025,0.914,-33.020,-4.028,-12.756
-0.047,0.010,0.928,-34.363,-3.235,-12.817
-0.064,0.021,0.978,-36.438,-0.122,-14.954
-0.065,0.027,1.002,-37.231,2.930,-15.625
-0.076,0.031,1.016,-35.889,6.104,-15.686
-0.084,0.010,1.022,-33.508,8.423,-14.709
-0.094,0.002,1.017,-30.579,6.897,-14.160
-0.094,0.007,1.016,-26.794,4.944,-12.756
-0.109,-0.005,1.010,-25.391,3.784,-12.878
-0.129,-0.010,0.996,-21.240,-1.404,-12.817
-0.141,-0.024,0.974,-18.066,-4.028,-12.634
-0.138,-0.035,0.946,-17.456,-3.967,-9.277
-0.146,-0.030,0.944,-19.592,-3.479,-10.315
-0.136,-0.014,0.959,-21.362,-0.061,-9.888
-0.141,-0.007,0.977,-21.790,1.160,-10.498
-0.146,0.008,0.994,-21.240,-1.404,-8.179
-0.144,-0.015,0.984,-19.226,-2.686,-7.202
-0.155,-0.019,0.971,-18.494,-8.545,-6.714
-0.167,-0.025,0.975,-17.944,-9.827,-5.981
-0.174,-0.020,0.981,-19.287,-8.728,-4.333
-0.176,-0.014,1.020,-19.470,-6.348,-3.479
-0.171,-0.002,1.034,-20.508,-4.211,-3.174
-0.150,0.004,1.074,-19.043,-2.014,-1.343
-0.136,-0.008,1.093,-17.944,-2.014,-1.221
-0.135,-0.005,1.080,-17.456,-3.113,-1.282
-0.127,-0.015,1.072,-15.930,-5.249,-1.038
-0.113,-0.010,1.072,-14.038,-7.202,-1.160
-0.122,0.001,1.080,-13.245,-8.728,-1.465
-0.121,0.004,1.068,-12.939,-9.399,-0.671
-0.134,0.008,1.038,-11.780,-9.705,-0.977
-0.137,0.004,1.018,-10.742,-9.460,-0.488
-0.116,-0.010,1.015,-12.451,-8.911,-0.366
-0.107,0.003,1.013,-14.954,-7.202,-1.343
-0.080,0.004,1.039,-18.127,-3.967,-3.540
-0.093,0.014,1.060,-19.409,-4.272,-4.333
-0.080,-0.000,1.051,-17.334,-7.324,-3.357
-0.081,-0.001,1.058,-16.907,-10.986,-3.540
-0.072,0.002,1.049,-17.883,-9.033,-5.981
-0.090,0.015,1.051,-18.433,-7.690,-6.531
-0.090,0.018,1.056,-18.005,-5.371,-6.836
-0.107,0.005,1.061,-17.395,-2.319,-8.179
-0.121,-0.004,1.053,-17.029,-1.404,-8.728
-0.127,-0.019,1.051,-15.320,-1.099,-6.958
-0.132,-0.018,1.042,-14.832,-2.502,-6.531
-0.136,-0.023,1.077,-12.817,-4.395,-3.052
-0.128,-0.011,1.085,-12.573,-4.272,-1.343
-0.112,-0.017,1.077,-7.507,-4.761,0.305
-0.103,-0.005,1.060,-7.019,-6.042,0.061
-0.099,-0.024,1.034,-5.676,-5.554,0.000
-0.092,-0.004,0.990,-7.202,-4.028,0.610
-0.076,0.003,0.987,-7.690,-4.028,-0.122
-0.084,-0.006,0.987,-8.118,-1.648,-1.221
-0.094,-0.011,0.995,-10.010,-3.784,-2.991
-0.100,-0.011,1.002,-9.705,-4.395,-3.601
-0.125,-0.034,1.002,-10.071,-5.981,-4.761
-0.147,-0.039,1.001,-11.292,-5.920,-2.930
-0.160,-0.025,1.007,-13.489,-7.629,-2.075
-0.139,-0.002,1.009,-13.977,-7.996,0.122
-0.115,0.024,1.024,-13.184,-7.019,0.977
-0.112,0.010,1.023,-12.329,-7.690,0.061
-0.107,0.003,1.032,-13.123,-5.981,-0.793
-0.128,-0.008,1.024,-13.611,-5.859,-0.732
-0.119,-0.008,1.030,-12.817,-7.568,0.427
-0.104,-0.011,1.029,-13.367,-9.644,1.648

0.201,-0.159,-2.142,42.603,-55.664,43.701
0.219,-0.182,-2.314,16.296,-56.030,42.542
0.312,-0.175,-2.381,-50.598,-58.533,39.917
0.348,-0.282,-2.506,-89.172,-68.115,33.569
0.348,-0.335,-2.459,-181.396,-64.697,11.230
0.250,-0.444,-2.091,-223.206,-58.167,2.930
0.191,-0.496,-1.899,-269.958,-77.209,-1.099
0.094,-0.593,-1.729,-284.119,-91.980,2.136
0.077,-0.616,-1.691,-296.997,-108.582,11.841
0.039,-0.710,-1.695,-323.730,-139.099,32.288
0.179,-0.789,-1.793,-353.516,-168.640,53.345
0.261,-0.798,-1.781,-379.150,-174.622,55.786
0.374,-0.852,-1.590,-446.533,-179.993,47.668
0.404,-0.890,-1.434,-478.638,-180.359,38.696
0.479,-0.962,-1.081,-549.011,-179.443,17.029
0.503,-1.016,-0.882,-578.064,-176.453,5.371
0.550,-1.177,-0.474,-628.174,-173.096,-17.822
0.551,-1.243,-0.280,-651.123,-174.133,-25.635
0.646,-1.408,0.116,-684.387,-181.885,-38.025
0.738,-1.549,0.283,-689.514,-203.674,-37.292
1.066,-1.947,0.547,-685.181,-269.775,-26.672
1.288,-2.201,0.666,-685.364,-311.462,-15.991
1.693,-2.556,1.186,-706.482,-353.760,-11.658
1.759,-2.392,2.350,-750.183,-269.653,-50.598
1.627,-2.199,2.972,-763.550,-201.599,-101.379
0.461,-1.911,3.911,-711.670,-16.296,-204.102
-0.108,-1.866,3.959,-643.188,56.396,-219.604
-0.748,-1.613,3.727,-499.939,107.483,-183.411
-0.833,-1.431,3.588,-448.975,87.830,-139.282
-0.729,-0.931,3.440,-351.685,-19.287,-45.959
-0.336,-0.656,3.138,-304.016,-56.946,-6.104
-0.132,-0.274,2.977,-200.378,-199.280,23.132
0.012,-0.346,2.839,-168.396,-250.122,28.320
0.204,-0.023,2.696,-110.657,-190.369,71.289
0.372,0.076,2.594,-95.276,-138.245,62.500
0.412,0.154,2.341,-72.266,-28.748,12.390
0.233,0.112,2.260,-64.636,1.526,-10.864
0.039,0.098,2.090,-33.875,-7.568,-18.127
-0.098,0.031,1.971,-16.846,-22.400,-12.146
-0.203,0.005,1.710,7.385,-54.260,2.014
-0.207,-0.008,1.590,12.756,-57.495,9.460
-0.174,0.002,1.502,14.221,-56.396,12.268
-0.156,-0.009,1.354,12.390,-51.514,14.038
-0.149,-0.006,1.318,10.132,-46.082,15.930
-0.032,0.076,1.271,-0.427,-24.963,17.639
0.025,0.139,1.257,-7.019,-12.634,12.512
0.031,0.120,1.226,-15.442,2.014,1.892
0.037,0.125,1.212,-18.250,4.089,0.916
0.037,0.112,1.208,-21.240,4.517,0.061
0.018,0.098,1.215,-22.034,-1.465,-2.563
-0.005,0.091,1.224,-22.949,-4.639,-3.052
-0.014,0.095,1.249,-24.475,-7.629,-4.211
-0.042,0.098,1.258,-22.583,-11.292,-3.113
-0.041,0.105,1.264,-22.583,-12.329,-0.916
-0.059,0.100,1.263,-17.944,-14.343,2.991
-0.064,0.110,1.253,-15.686,-12.085,4.456
-0.007,0.113,1.220,-13.428,6.409,2.441
0.004,0.102,1.209,-13.855,17.944,-0.977
0.013,0.107,1.175,-13.123,25.085,-2.075
0.063,0.111,1.106,-11.841,27.771,-2.869
0.074,0.101,1.095,-9.949,23.499,-2.808
0.083,0.068,1.042,-7.019,11.902,-2.747
0.064,0.058,1.014,-6.287,7.324,-2.930
0.086,0.061,0.999,-6.653,2.075,-3.967
0.094,0.063,0.978,-7.690,-1.221,-6.531
0.099,0.049,0.963,-8.606,-2.930,-7.568
0.084,0.066,0.955,-9.827,-4.333,-8.057
0.056,0.055,0.934,-10.864,-4.333,-10.193
0.036,0.043,0.919,-11.536,-3.906,-10.315
-0.016,0.025,0.906,-15.442,-0.122,-12.756
-0.013,0.018,0.903,-18.616,2.075,-12.634
-0.012,0.027,0.911,-23.682,2.625,-10.437
-0.006,0.047,0.935,-23.743,-0.061,-10.193
-0.005,0.051,0.950,-23.560,-2.441,-10.193
-0.045,0.066,0.954,-21.606,-5.920,-10.498
-0.058,0.056,0.942,-20.386,-8.301,-10.132
-0.093,0.032,0.907,-19.287,-12.329,-8.789
-0.108,0.031,0.911,-19.836,-12.451,-8.301
-0.105,0.031,0.928,-22.217,-15.625,-5.615
-0.094,0.041,0.944,-23.071,-16.418,-4.639
-0.108,0.015,0.950,-25.574,-16.052,-2.258
-0.107,0.018,0.955,-27.100,-15.198,-1.465
