aX,aY,aZ,gX,gY,gZ
-0.216,0.018,0.400,-18.921,140.869,123.657
-0.087,0.025,0.432,-33.875,134.338,125.610
-0.039,0.089,0.461,-40.588,127.380,113.953
-0.115,0.119,0.556,-48.706,112.366,96.191
-0.185,0.122,0.537,-46.875,105.408,97.839
-0.402,0.082,0.524,-48.279,93.689,111.511
-0.381,0.082,0.504,-53.284,86.731,121.948
-0.235,0.087,0.461,-56.213,90.820,128.540
-0.191,0.088,0.440,-58.167,102.234,119.568
-0.159,0.051,0.454,-60.181,115.112,112.854
0.007,-0.032,0.374,-64.453,120.972,101.074
0.106,-0.064,0.333,-71.594,118.835,95.520
0.248,-0.098,0.324,-87.463,108.459,77.271

0.820,-0.546,1.182,-98.328,-28.564,-126.892
0.770,-0.588,1.201,-100.830,-22.034,-130.066
0.804,-0.472,1.268,-99.915,-20.447,-125.793
0.762,-0.572,1.227,-92.285,-24.719,-126.038
0.774,-0.617,1.182,-88.257,-27.466,-125.977
0.741,-0.716,1.223,-82.458,-31.860,-125.977
0.623,-0.750,1.302,-85.510,-21.667,-140.076
0.596,-0.719,1.419,-82.581,-17.395,-133.728
0.520,-0.718,1.512,-83.313,-3.845,-147.339
0.505,-0.554,1.641,-78.430,8.301,-150.269
0.554,-0.591,1.626,-61.951,29.663,-161.255
0.575,-0.559,1.672,-54.138,37.231,-160.522
0.575,-0.608,1.548,-28.564,32.410,-154.724
0.570,-0.627,1.476,-19.104,28.381,-149.841
0.550,-0.650,1.302,-6.226,19.958,-144.165
0.506,-0.679,1.222,-3.784,19.104,-146.179
0.447,-0.671,1.196,4.883,18.555,-142.395
0.432,-0.688,1.067,4.456,24.353,-145.264
0.435,-0.694,1.060,3.784,32.349,-146.301
0.430,-0.641,1.040,5.188,44.678,-149.414
0.465,-0.612,1.036,6.958,50.049,-149.292
0.506,-0.519,1.046,9.583,58.777,-153.748
0.518,-0.594,1.060,13.245,58.105,-151.123
0.546,-0.541,1.073,13.184,66.650,-148.560
0.591,-0.438,1.200,21.240,59.937,-142.578
0.617,-0.427,1.177,31.921,51.331,-139.832
0.543,-0.430,1.182,44.922,43.640,-135.559
0.478,-0.403,1.188,52.063,41.870,-131.348
0.376,-0.371,1.188,62.988,41.565,-125.366
0.300,-0.386,1.176,67.322,45.044,-121.948
0.227,-0.380,1.110,71.960,57.373,-118.652
0.219,-0.369,1.115,73.059,65.491,-117.065
0.194,-0.412,1.065,73.120,84.106,-112.183
0.071,-0.615,1.117,71.716,94.849,-105.896
0.321,-0.204,1.083,68.115,107.971,-93.201
0.268,-0.272,1.183,71.716,115.173,-96.191
0.227,-0.241,1.244,75.562,123.413,-95.520
0.218,-0.147,1.265,82.336,129.211,-77.026
0.157,-0.220,1.246,88.684,123.901,-68.604
0.213,-0.179,1.161,93.750,120.300,-48.889
0.250,-0.144,1.138,94.788,122.131,-43.274
0.241,-0.161,1.065,96.375,132.019,-35.889
0.257,-0.137,1.045,94.727,135.620,-29.907
0.258,-0.116,1.031,91.919,132.629,-21.423
0.226,-0.083,1.021,90.271,126.831,-22.888
0.187,-0.063,1.038,89.661,123.352,-26.367
0.114,-0.037,1.060,82.520,128.235,-35.950
0.035,-0.038,1.088,80.688,134.216,-40.710
-0.107,-0.059,1.129,70.984,151.428,-36.682
-0.143,-0.023,1.178,66.162,161.011,-26.611
-0.123,0.072,1.245,61.279,175.659,-9.399
-0.115,0.099,1.280,61.951,181.519,-0.427
-0.109,0.100,1.263,69.275,179.687,12.695
-0.125,0.093,1.248,71.289,173.401,18.372
-0.185,0.054,1.208,73.853,167.847,21.729
-0.218,0.011,1.166,75.439,158.386,30.090
-0.243,0.039,1.149,72.754,153.687,32.166
-0.320,0.063,1.141,69.275,142.822,39.734
-0.343,0.076,1.095,70.374,132.263,45.044
-0.430,0.042,0.989,70.190,109.985,51.575
-0.498,0.005,0.913,71.472,101.257,54.504
-0.555,-0.014,0.880,67.078,97.656,57.190
-0.614,0.053,0.863,56.641,102.783,64.087
-0.664,0.054,0.878,53.528,110.474,67.505
-0.707,0.057,0.898,48.279,127.136,76.050
-0.699,0.060,0.912,46.082,137.878,82.153
-0.683,0.072,0.933,41.016,153.564,94.421
-0.668,0.103,0.914,42.053,156.555,102.539
-0.637,0.115,0.893,40.710,160.950,108.154
-0.545,0.131,0.877,42.297,166.992,119.202
-0.510,0.131,0.841,40.405,168.762,118.713
-0.447,0.055,0.742,39.795,168.579,123.779
-0.432,0.001,0.679,36.255,168.030,120.728
-0.486,-0.073,0.579,24.536,160.278,119.202
-0.491,-0.091,0.545,18.188,151.550,125.305
-0.445,-0.106,0.450,4.089,136.658,135.437
-0.437,-0.105,0.424,0.793,127.869,137.817
-0.434,-0.121,0.331,-15.808,116.272,137.268
-0.406,-0.136,0.303,-21.606,110.901,137.817
-0.343,-0.176,0.269,-37.659,106.750,137.085
-0.328,-0.195,0.277,-47.119,106.812,133.484
-0.298,-0.262,0.277,-63.049,102.844,127.197
-0.242,-0.265,0.292,-71.045,98.999,130.676
-0.133,-0.229,0.340,-87.280,87.158,141.846
-0.070,-0.194,0.369,-93.933,79.102,139.587
-0.063,-0.150,0.428,-102.661,63.416,130.188
-0.068,-0.142,0.468,-104.126,55.176,127.014
-0.076,-0.066,0.551,-105.347,39.307,122.375
-0.090,-0.065,0.583,-104.553,31.433,123.108
-0.148,-0.086,0.578,-100.647,13.611,122.864
-0.160,-0.068,0.587,-100.098,6.653,124.634
-0.182,-0.060,0.565,-95.886,-4.150,124.573
-0.204,-0.069,0.554,-94.727,-7.141,123.962
-0.187,-0.042,0.555,-96.619,-5.432,120.056
-0.084,-0.017,0.583,-95.459,-3.479,116.882
-0.058,-0.008,0.591,-95.337,-3.967,108.887
0.032,0.011,0.572,-94.482,-7.263,106.384
0.074,0.004,0.566,-94.788,-10.803,104.248
0.085,-0.018,0.547,-96.741,-19.775,95.093
0.096,-0.025,0.559,-99.426,-24.170,92.163
0.112,-0.040,0.592,-105.286,-30.090,83.313
0.089,-0.028,0.634,-106.995,-34.302,77.820
0.040,-0.033,0.674,-110.901,-48.889,73.120
-0.016,0.004,0.718,-111.816,-52.795,72.510
-0.043,0.042,0.782,-107.117,-61.829,71.655
-0.094,0.060,0.828,-106.201,-62.439,67.261
-0.103,0.098,0.819,-99.121,-57.556,64.331
-0.105,0.088,0.813,-96.863,-53.284,62.683
0.002,0.073,0.772,-100.952,-47.485,62.500
0.071,0.052,0.771,-101.074,-43.091,60.364
0.130,0.022,0.765,-101.563,-39.246,56.519
0.126,-0.049,0.786,-102.966,-40.833,52.307
0.184,-0.053,0.823,-103.333,-48.218,55.481
0.137,-0.031,0.895,-101.746,-62.134,49.683
0.134,0.008,0.943,-100.708,-71.411,50.476
0.075,0.039,1.005,-93.628,-81.970,54.199
0.010,-0.006,0.982,-89.355,-86.548,55.115
-0.035,0.035,0.947,-87.524,-88.074,65.674
-0.036,0.017,0.941,-84.900,-83.252,67.932

0.600,-0.641,1.276,-147.766,-32.288,-96.924
0.547,-0.598,1.433,-151.001,-32.166,-103.577
0.506,-0.448,1.671,-145.752,-38.879,-107.666
0.515,-0.350,1.761,-139.832,-46.448,-104.126
0.526,-0.264,1.790,-118.469,-53.101,-101.013
0.501,-0.288,1.737,-107.178,-54.810,-99.060
0.461,-0.423,1.531,-85.815,-61.462,-86.609
0.490,-0.460,1.378,-80.750,-64.392,-80.750
0.519,-0.573,1.186,-76.782,-59.753,-79.956
0.512,-0.587,1.102,-78.247,-54.565,-81.482
0.583,-0.604,0.975,-86.243,-40.894,-85.083
0.615,-0.597,0.948,-92.102,-34.363,-88.562
0.666,-0.576,1.019,-99.670,-24.780,-100.891
0.681,-0.555,1.083,-102.783,-19.592,-107.178
0.705,-0.536,1.166,-103.943,-20.630,-112.854
0.691,-0.557,1.208,-103.210,-24.353,-114.868
0.639,-0.620,1.252,-98.450,-30.579,-114.868
0.641,-0.660,1.265,-96.802,-32.349,-112.427
0.700,-0.727,1.259,-92.712,-31.494,-113.098
0.747,-0.750,1.243,-91.492,-27.588,-115.234
0.903,-0.716,1.232,-91.248,-12.573,-122.131
0.982,-0.671,1.256,-90.149,-3.418,-129.517
1.005,-0.646,1.241,-83.252,7.690,-144.409
1.009,-0.681,1.207,-79.651,9.155,-148.254
1.051,-0.744,1.158,-75.928,8.057,-153.320
1.049,-0.756,1.164,-76.965,7.324,-158.691
1.000,-0.838,1.215,-74.280,1.160,-169.861
0.906,-0.878,1.269,-72.571,-1.160,-176.147
0.776,-0.866,1.369,-68.237,-5.127,-181.396
0.756,-0.832,1.408,-68.176,-5.615,-182.617
0.751,-0.811,1.459,-59.998,0.305,-187.988
0.794,-0.717,1.563,-54.382,3.906,-190.369
0.800,-0.693,1.562,-43.335,5.920,-195.984
0.722,-0.713,1.471,-23.926,4.211,-195.435
0.671,-0.734,1.415,-16.907,-0.366,-189.392
0.565,-0.717,1.315,-7.629,-7.385,-182.373
0.521,-0.692,1.301,-0.305,-5.493,-180.176
0.469,-0.660,1.273,5.127,-0.244,-178.406
0.384,-0.640,1.286,8.728,7.385,-179.504
0.265,-0.592,1.288,15.503,23.621,-170.715
0.269,-0.543,1.289,21.118,35.034,-164.185
0.282,-0.517,1.280,25.269,46.265,-161.011
0.371,-0.485,1.253,36.682,67.993,-152.039
0.410,-0.456,1.239,42.297,72.632,-147.156
0.454,-0.463,1.149,55.115,72.632,-135.620
0.498,-0.438,1.095,60.242,68.726,-130.615
0.414,-0.434,1.051,62.988,56.763,-127.136
0.370,-0.419,1.037,65.552,52.429,-124.512
0.301,-0.416,1.059,63.843,53.223,-121.216
0.242,-0.391,1.085,63.110,58.472,-120.728
0.250,-0.335,1.134,62.744,71.411,-110.535
0.260,-0.312,1.148,64.575,78.979,-108.032
0.266,-0.274,1.163,65.796,85.999,-106.079
0.274,-0.216,1.150,71.716,96.924,-92.896
0.302,-0.201,1.118,74.463,97.473,-86.975
0.308,-0.203,1.033,81.055,98.633,-79.773
0.318,-0.187,0.998,80.139,98.206,-76.599
0.260,-0.213,0.974,79.468,103.088,-74.463
0.226,-0.218,0.992,76.538,107.056,-74.097
0.183,-0.218,1.013,68.848,114.990,-67.383
0.154,-0.202,1.126,66.650,120.911,-62.866
0.129,-0.175,1.191,65.002,127.747,-58.777
0.103,-0.084,1.304,64.209,140.076,-50.415
0.116,-0.027,1.330,66.772,142.212,-43.823
0.070,0.025,1.337,77.576,144.348,-33.630
0.044,0.019,1.280,85.205,142.700,-26.672
0.032,-0.038,1.166,91.003,141.846,-19.714
0.019,-0.078,1.088,93.384,144.531,-17.151
0.026,-0.102,1.014,84.961,148.254,-13.245
0.021,-0.128,0.951,80.444,149.170,-10.559
0.042,-0.136,0.941,76.294,147.156,-8.301
0.033,-0.118,0.934,66.406,143.372,-2.747
0.027,-0.087,1.004,60.303,138.855,1.404
-0.012,-0.083,1.084,55.359,125.549,9.827
-0.041,-0.037,1.123,54.260,122.559,12.085
-0.110,0.055,1.207,55.359,115.173,19.592
-0.150,0.061,1.214,58.472,112.000,22.949
-0.205,0.057,1.197,60.791,108.948,28.870
-0.282,0.042,1.164,66.650,109.131,43.640
-0.351,0.036,1.127,70.740,110.962,49.255
-0.456,0.008,1.082,76.599,121.948,65.857
-0.463,0.006,1.036,77.698,126.465,74.036
-0.478,-0.031,0.939,78.125,142.517,85.938
-0.478,-0.052,0.891,79.834,149.902,92.468
-0.473,-0.071,0.849,78.308,155.579,99.670
-0.425,-0.102,0.737,73.975,163.879,113.892
-0.403,-0.091,0.683,69.397,167.725,118.408
-0.305,-0.111,0.544,57.373,166.992,129.272
-0.272,-0.124,0.481,50.476,161.560,134.033
-0.216,-0.167,0.394,33.630,148.926,137.512
-0.220,-0.169,0.390,23.682,140.503,138.184
-0.245,-0.136,0.399,6.165,121.826,143.250
-0.242,-0.122,0.428,-2.747,111.755,145.996
-0.279,-0.092,0.476,-16.235,96.924,147.278
-0.295,-0.056,0.483,-19.897,91.614,147.888
-0.264,0.014,0.579,-25.879,90.576,147.705
-0.302,0.018,0.636,-24.597,94.666,144.165
-0.322,-0.034,0.650,-22.095,98.572,142.029
-0.320,-0.044,0.669,-23.682,100.586,141.479
-0.251,-0.075,0.704,-24.780,100.281,137.512
-0.226,-0.053,0.733,-26.917,99.121,134.460
-0.243,-0.109,0.694,-30.090,85.205,135.681
-0.226,-0.120,0.670,-35.034,74.280,141.907
-0.187,-0.111,0.624,-38.696,55.481,148.682
-0.161,-0.081,0.559,-40.955,49.561,148.682
-0.160,-0.080,0.527,-45.776,38.818,156.067
-0.082,-0.051,0.458,-50.903,34.180,156.555
-0.063,-0.025,0.431,-52.429,32.166,153.137
-0.010,-0.002,0.394,-60.974,29.114,145.874
0.036,0.008,0.375,-64.087,28.442,142.151
0.164,-0.011,0.370,-72.449,21.118,131.287
0.216,-0.004,0.368,-75.500,18.127,123.840
0.240,-0.009,0.399,-83.679,8.179,108.521
0.198,-0.030,0.426,-87.463,3.235,101.318
0.147,-0.096,0.464,-93.201,-12.329,98.999
0.151,-0.088,0.504,-98.572,-19.531,98.328
0.148,-0.072,0.529,-105.835,-26.978,92.407
0.115,-0.028,0.608,-106.506,-27.893,87.708
0.079,-0.017,0.647,-107.544,-26.855,83.374

0.883,-0.616,1.061,-142.700,-19.653,-71.533
0.881,-0.565,1.177,-147.400,-21.851,-76.782
0.820,-0.395,1.358,-153.015,-34.424,-86.365
0.792,-0.302,1.436,-151.123,-42.786,-89.844
0.722,-0.243,1.472,-145.996,-56.458,-92.285
0.695,-0.262,1.426,-141.602,-56.396,-93.445
0.692,-0.339,1.262,-133.667,-59.875,-94.116
0.665,-0.401,1.183,-132.812,-60.059,-94.238
0.652,-0.464,1.098,-137.817,-58.777,-86.487
0.686,-0.487,1.056,-139.648,-58.228,-81.238
0.765,-0.454,1.019,-147.522,-52.734,-85.754
0.792,-0.445,1.015,-149.902,-49.133,-88.806
0.762,-0.503,1.167,-157.043,-45.837,-102.966
0.699,-0.510,1.306,-161.133,-44.250,-111.694
0.563,-0.461,1.508,-164.062,-40.649,-119.263
0.544,-0.456,1.549,-161.804,-40.649,-122.437
0.512,-0.428,1.656,-154.297,-32.410,-125.061
0.486,-0.425,1.668,-150.146,-27.649,-126.099
0.443,-0.454,1.626,-137.817,-20.752,-121.521
0.411,-0.470,1.573,-132.080,-18.311,-118.469
0.406,-0.548,1.471,-122.131,-7.812,-110.474
0.434,-0.615,1.396,-115.845,13.123,-105.713
0.486,-0.673,1.311,-115.295,22.827,-104.248
0.514,-0.689,1.260,-110.596,32.349,-105.286
0.632,-0.714,1.285,-107.727,34.180,-109.131
0.656,-0.729,1.313,-99.365,29.175,-121.948
0.821,-0.667,1.298,-91.003,38.818,-132.812
0.694,-0.690,1.339,-83.679,-3.052,-132.324
0.737,-0.693,1.369,-72.693,-0.061,-130.310
0.727,-0.699,1.325,-65.918,-6.042,-132.080
0.669,-0.750,1.212,-56.396,-18.127,-130.615
0.646,-0.770,1.162,-52.246,-22.217,-129.150
0.581,-0.828,1.121,-42.847,-21.973,-128.967
0.538,-0.880,1.091,-41.382,-20.142,-129.395
0.560,-0.901,1.051,-41.321,-9.277,-128.418
0.562,-0.882,1.099,-42.542,-3.174,-131.470
0.625,-0.834,1.198,-38.940,6.958,-136.169
0.720,-0.785,1.204,-37.415,12.146,-139.221
0.795,-0.729,1.257,-27.344,14.648,-147.400
0.850,-0.705,1.266,-21.240,11.414,-147.644
0.937,-0.676,1.259,-10.132,0.183,-148.865
0.921,-0.674,1.274,-3.479,-6.592,-147.644
0.816,-0.745,1.273,13.550,-25.146,-139.099
0.752,-0.759,1.258,18.127,-32.471,-130.554
0.599,-0.794,1.210,27.161,-41.260,-105.225
0.523,-0.744,1.210,29.297,-42.419,-92.346
0.609,-0.604,1.153,36.743,-38.269,-96.436
0.623,-0.568,1.141,39.490,-27.954,-106.873
0.525,-0.549,1.065,46.143,-14.709,-124.695
0.510,-0.512,1.041,49.805,-11.353,-126.648
0.462,-0.438,1.076,49.683,-2.563,-133.972
0.370,-0.404,1.119,53.894,3.235,-131.348
0.310,-0.396,1.148,59.204,6.531,-123.901
0.242,-0.346,1.165,69.580,23.437,-104.553
0.195,-0.361,1.184,73.181,36.926,-99.854
0.077,-0.377,1.196,82.642,65.002,-73.303
0.146,-0.323,1.165,87.219,75.500,-58.411
0.255,-0.276,1.085,96.985,95.520,-49.622
0.252,-0.252,1.108,96.191,104.248,-47.607
0.278,-0.181,1.087,98.022,109.497,-43.396
0.250,-0.189,1.044,104.980,110.046,-39.856
0.204,-0.262,1.030,107.300,110.291,-35.950
0.177,-0.239,0.944,101.013,115.723,-27.039
0.156,-0.231,0.957,95.581,120.300,-26.306
0.124,-0.186,0.987,90.088,131.104,-20.081
0.135,-0.156,1.014,87.524,137.817,-16.724
0.155,-0.134,1.038,88.013,145.325,-9.583
0.164,-0.134,1.045,88.013,148.865,-7.507
0.205,-0.086,1.051,91.797,152.039,0.610
0.229,-0.104,1.029,92.590,151.245,5.310
0.270,-0.125,1.013,93.201,148.437,10.010
0.235,-0.173,0.972,91.431,134.766,13.672
0.234,-0.176,0.948,89.905,127.991,13.062
0.222,-0.144,0.954,84.167,116.089,10.925
0.195,-0.146,0.979,82.458,110.962,9.277
0.179,-0.141,0.994,81.665,107.605,7.507
0.071,-0.108,1.012,78.674,106.323,5.615
0.039,-0.098,0.999,78.918,107.178,8.362
-0.034,-0.063,0.923,79.163,109.070,20.569
-0.068,-0.047,0.885,78.857,109.436,25.696
-0.124,-0.033,0.816,77.576,110.596,38.757
-0.141,-0.043,0.790,75.439,112.549,44.006
-0.144,-0.056,0.809,72.571,116.333,46.387
-0.122,-0.052,0.862,65.125,124.268,48.889
-0.107,-0.023,0.885,64.697,125.305,53.101
-0.106,-0.005,0.928,62.256,120.667,57.800
-0.133,-0.019,0.909,61.462,117.065,60.608
-0.176,-0.042,0.886,58.838,103.577,80.261
-0.162,-0.014,0.822,60.425,97.107,93.628
-0.216,-0.014,0.737,58.411,90.881,102.661
-0.250,-0.034,0.704,55.969,91.370,106.873
-0.287,-0.035,0.670,50.598,92.957,119.934
-0.293,-0.014,0.633,48.157,97.900,122.375
-0.235,-0.015,0.597,43.823,101.196,122.925
-0.141,-0.021,0.589,33.569,108.032,117.737
-0.076,0.003,0.636,32.043,103.760,119.812
-0.016,0.049,0.714,25.452,95.093,118.103
-0.020,0.050,0.714,25.757,86.548,121.643
-0.110,-0.025,0.654,17.395,66.956,121.521
-0.144,-0.021,0.631,15.198,57.556,130.432
-0.209,-0.004,0.646,7.019,46.509,144.287
-0.213,0.009,0.658,3.357,46.143,147.278
-0.215,0.027,0.687,3.601,49.866,146.790
-0.240,0.001,0.709,2.319,58.167,148.315
-0.211,0.005,0.717,4.028,59.692,151.550
-0.123,-0.052,0.648,5.676,62.134,156.006
-0.077,-0.067,0.600,3.113,62.622,155.273
-0.040,-0.067,0.559,0.977,62.866,155.518
0.018,-0.111,0.495,-8.972,63.110,149.963
0.039,-0.098,0.488,-15.686,61.829,145.203
0.045,-0.138,0.490,-32.471,57.556,128.540
0.047,-0.126,0.517,-37.170,55.176,124.939
0.043,-0.068,0.607,-48.706,50.293,121.338
0.005,-0.061,0.675,-52.917,48.340,120.056
-0.070,-0.070,0.737,-54.138,37.231,124.451
-0.099,-0.056,0.745,-55.603,32.837,127.930
-0.118,-0.087,0.740,-55.481,33.142,127.930
-0.125,-0.073,0.753,-55.115,36.011,124.634
-0.141,-0.094,0.779,-57.617,42.175,120.972

0.821,-0.679,1.053,-190.918,-21.729,-87.158
0.828,-0.713,1.198,-193.359,-14.404,-94.482
0.762,-0.762,1.513,-194.031,-5.188,-120.667
0.698,-0.802,1.668,-192.322,-3.967,-127.930
0.616,-0.739,1.877,-181.824,-6.165,-125.488
0.591,-0.712,1.907,-174.622,-8.179,-121.460
0.587,-0.756,1.856,-156.006,-11.292,-117.371
0.599,-0.783,1.793,-147.827,-9.155,-117.065
0.584,-0.870,1.641,-135.193,-1.770,-117.737
0.612,-0.906,1.585,-131.165,1.343,-116.272
0.715,-1.017,1.722,-123.901,19.897,-130.920
0.628,-0.876,1.858,-129.028,8.240,-155.029
0.445,-0.789,2.010,-110.229,11.169,-150.574
0.387,-0.785,2.028,-100.342,3.845,-141.174
0.282,-0.765,1.889,-81.238,-12.146,-139.160
0.247,-0.823,1.793,-74.646,-14.526,-134.949
0.189,-0.882,1.640,-64.270,-8.362,-127.869
0.186,-0.894,1.576,-62.988,-0.916,-123.779
0.221,-0.916,1.476,-61.890,12.390,-115.356
0.221,-0.892,1.426,-60.425,21.484,-113.770
0.280,-0.943,1.351,-55.542,31.921,-104.980
0.422,-0.898,1.255,-52.490,32.104,-104.065
0.567,-0.937,1.197,-45.166,23.987,-113.647
0.596,-1.001,1.166,-43.518,17.151,-114.685
0.597,-1.046,1.063,-44.556,-2.563,-111.145
0.619,-1.072,1.062,-44.189,-12.634,-110.046
0.604,-1.107,1.142,-43.396,-23.376,-112.671
0.515,-1.083,1.215,-45.105,-21.851,-114.929
0.536,-0.969,1.181,-38.208,-11.902,-118.774
0.415,-0.992,1.241,-34.607,-8.179,-122.253
0.557,-0.949,1.234,-21.790,-1.099,-127.136
0.570,-0.855,1.137,-14.099,-1.343,-136.841
0.690,-0.843,1.041,-4.150,-5.737,-151.001
0.658,-0.813,0.953,3.296,-10.437,-159.485
0.597,-0.811,0.955,7.385,-16.418,-160.767
0.614,-0.825,0.859,10.986,-16.113,-166.321
0.664,-0.768,0.852,13.672,-12.817,-165.344
0.588,-0.762,0.889,15.259,-6.775,-182.922
0.547,-0.774,0.921,15.259,-5.066,-184.631
0.528,-0.802,1.012,16.357,-2.747,-185.242
0.539,-0.700,1.049,18.677,-0.671,-183.289
0.360,-0.653,1.168,26.978,-6.165,-177.063
0.280,-0.621,1.172,34.180,-6.042,-172.607
0.104,-0.600,1.215,41.626,6.897,-161.743
0.061,-0.564,1.249,48.828,16.907,-156.311
0.032,-0.489,1.263,55.664,28.381,-151.855
0.013,-0.475,1.263,66.956,57.739,-133.179
0.047,-0.507,1.283,73.792,72.937,-125.427
0.125,-0.498,1.347,86.670,91.492,-113.831
0.173,-0.446,1.347,92.102,97.046,-103.943
0.273,-0.437,1.260,107.422,97.839,-91.309
0.249,-0.449,1.213,113.464,96.741,-90.210
0.228,-0.392,1.147,115.051,93.567,-76.782
0.237,-0.325,1.091,115.784,91.187,-67.322
0.198,-0.311,1.028,114.746,91.492,-55.115
0.158,-0.254,0.962,114.502,96.130,-51.758
0.158,-0.218,0.916,113.953,99.976,-51.758
0.137,-0.267,0.884,107.971,109.436,-53.467
0.114,-0.260,0.883,103.760,111.450,-51.697
0.121,-0.227,0.948,97.656,114.380,-45.044
0.116,-0.181,0.981,95.093,113.647,-40.527
0.091,-0.114,1.013,95.276,111.511,-30.334
0.081,-0.110,1.008,95.398,111.450,-25.818
0.039,-0.094,0.994,93.506,114.990,-15.625
0.021,-0.092,0.992,94.604,118.469,-8.423
0.038,-0.084,0.977,92.163,117.676,8.118
0.065,-0.118,0.955,91.736,115.417,13.916
0.054,-0.101,0.968,89.294,115.051,17.273
0.072,-0.086,0.984,86.731,112.854,22.278
0.071,-0.105,0.989,83.862,111.145,21.362
0.064,-0.082,1.061,79.956,111.328,22.827
0.055,-0.116,1.086,78.369,109.924,21.362
0.065,-0.081,1.049,78.003,108.215,25.452
-0.030,-0.115,0.986,76.660,101.807,30.396
-0.055,-0.094,0.963,74.402,101.074,37.903
-0.128,-0.021,1.072,69.397,103.455,45.959
-0.171,-0.002,1.140,69.031,106.201,46.814
-0.288,0.056,1.251,77.881,112.976,59.265
-0.320,0.052,1.256,85.144,114.563,69.336
-0.331,0.031,1.257,97.961,121.521,86.975
-0.329,0.017,1.148,102.356,125.610,95.215
-0.322,-0.011,1.050,107.361,127.808,103.149
-0.211,-0.046,0.877,108.521,131.348,116.028
-0.176,-0.032,0.795,106.445,132.690,117.371
-0.164,-0.103,0.700,97.107,133.423,116.211
-0.210,-0.094,0.655,91.003,132.019,113.953
-0.237,-0.055,0.705,75.256,125.488,120.178
-0.238,0.003,0.720,70.679,118.835,124.695
-0.236,0.078,0.788,62.927,115.051,124.512
-0.245,0.095,0.797,61.646,112.610,123.413
-0.285,0.058,0.727,61.890,107.666,128.967
-0.281,0.038,0.682,61.157,104.675,135.193
-0.262,-0.014,0.568,56.885,106.506,136.292
-0.253,-0.035,0.535,53.284,108.887,135.071
-0.224,-0.043,0.466,42.236,113.403,131.775
-0.214,-0.047,0.456,33.264,116.150,128.357
-0.195,-0.036,0.466,17.578,119.812,117.676
-0.186,0.006,0.522,10.864,118.652,114.075
-0.154,0.034,0.535,3.967,113.281,111.694
-0.136,0.069,0.563,-5.981,102.844,108.582
-0.157,0.077,0.571,-8.789,96.802,107.666
-0.180,0.055,0.506,-13.855,83.862,109.802
-0.184,0.034,0.487,-15.625,79.102,109.131
-0.176,0.013,0.411,-26.428,72.449,103.699
-0.153,0.000,0.387,-32.776,70.435,99.365
-0.135,-0.042,0.386,-46.692,71.106,90.393
-0.200,-0.057,0.416,-52.856,70.007,88.318
-0.215,-0.049,0.436,-57.983,63.904,94.177
-0.120,0.002,0.514,-67.810,51.025,107.300
-0.100,0.020,0.559,-70.007,49.988,105.591
-0.115,0.065,0.659,-72.144,46.997,100.098
-0.130,0.060,0.703,-70.190,46.143,99.365
-0.104,0.064,0.726,-70.618,38.391,101.379
-0.077,0.043,0.719,-67.627,34.851,101.013
-0.042,-0.015,0.677,-67.078,25.940,97.046
0.006,-0.017,0.655,-64.453,22.766,98.816
0.045,-0.015,0.643,-68.359,13.184,95.764
0.163,0.022,0.619,-68.054,10.071,88.257
0.204,0.004,0.609,-69.824,5.188,77.148

0.702,-0.436,1.410,-109.741,-1.892,-60.181
0.755,-0.472,1.399,-106.445,7.263,-65.491
0.763,-0.575,1.430,-102.844,18.250,-82.031
0.729,-0.575,1.457,-102.661,17.456,-86.670
0.693,-0.546,1.490,-97.839,9.399,-83.984
0.608,-0.499,1.557,-94.666,4.089,-80.688
0.566,-0.470,1.591,-91.187,0.122,-78.857
0.498,-0.477,1.588,-81.604,0.183,-77.881
0.462,-0.495,1.557,-77.026,5.127,-78.918
0.426,-0.604,1.501,-70.007,19.958,-78.979
0.442,-0.586,1.442,-70.190,17.090,-82.886
0.494,-0.646,1.301,-65.979,41.443,-80.505
0.527,-0.638,1.264,-68.115,50.659,-82.703
0.579,-0.634,1.204,-72.449,56.763,-92.163
0.607,-0.664,1.160,-74.585,59.509,-94.666
0.564,-0.640,1.130,-77.026,59.387,-94.299
0.553,-0.653,1.139,-79.834,50.049,-89.294
0.519,-0.611,1.208,-80.139,41.199,-85.327
0.381,-0.617,1.248,-79.346,28.015,-78.064
0.324,-0.688,1.244,-78.979,25.391,-70.435
0.242,-0.733,1.176,-81.421,17.883,-43.152
0.235,-0.749,1.162,-81.726,13.733,-32.532
0.235,-0.728,1.080,-82.031,18.982,-23.437
0.230,-0.752,1.083,-83.557,26.794,-25.391
0.250,-0.757,1.065,-82.581,38.208,-25.024
0.336,-0.757,1.020,-82.520,41.260,-20.630
0.396,-0.730,1.065,-82.581,40.344,-21.973
0.430,-0.761,1.093,-74.341,31.921,-37.354
0.450,-0.786,1.093,-73.792,27.527,-41.504
0.560,-0.759,1.068,-68.848,18.250,-48.645
0.576,-0.810,1.067,-65.735,11.658,-54.504
0.627,-0.926,0.954,-63.354,-1.099,-62.439
0.623,-0.949,0.979,-67.444,-3.845,-64.819
0.643,-0.855,0.990,-68.604,-16.479,-68.848
0.654,-0.836,1.006,-66.772,-22.339,-76.477
0.635,-0.812,0.968,-58.533,-22.827,-94.727
0.623,-0.794,0.931,-53.467,-20.264,-102.173
