aX,aY,aZ,gX,gY,gZ
0.380,0.033,0.534,6.287,-4.028,-42.419
0.336,0.032,0.552,4.028,-2.502,-41.626
0.262,0.046,0.559,0.061,4.761,-40.710
0.231,0.051,0.570,-3.418,10.315,-39.063
0.213,0.039,0.580,-9.033,17.029,-36.621
0.203,0.032,0.567,-12.390,17.151,-36.133
0.192,0.022,0.583,-16.602,17.395,-37.048
0.148,0.001,0.649,-21.545,11.292,-38.452
0.135,0.005,0.686,-23.315,5.859,-37.170
0.121,0.003,0.718,-25.513,-5.432,-40.527
0.124,-0.001,0.739,-25.757,-8.667,-39.734
0.131,-0.001,0.773,-26.428,-15.076,-40.161
0.102,-0.017,0.829,-25.024,-18.127,-39.490
0.095,-0.013,0.834,-23.865,-20.142,-37.903
0.099,-0.015,0.843,-23.010,-23.254,-34.851
0.096,-0.012,0.850,-24.475,-23.804,-31.982
0.094,-0.019,0.861,-24.292,-20.752,-26.550
0.102,-0.022,0.865,-25.879,-18.311,-23.254
0.134,-0.028,0.876,-29.175,-15.137,-18.738
0.147,-0.023,0.895,-30.579,-13.855,-16.907

0.634,0.299,1.644,-14.709,20.691,20.203
0.704,0.285,1.762,-12.207,28.687,18.982
0.804,0.299,1.861,-6.714,30.762,16.602
0.958,0.250,2.023,18.433,48.096,7.629
1.022,0.078,1.947,35.278,62.195,3.357
1.084,-0.090,1.751,51.392,66.162,1.953
1.304,-0.164,1.314,71.594,59.692,8.362
1.404,-0.204,1.160,73.792,60.486,5.981
1.605,-0.230,1.038,68.542,75.256,-3.174
1.681,-0.261,1.065,65.735,78.491,-10.681
1.759,-0.266,1.090,64.880,77.148,-19.531
1.801,-0.308,1.022,74.036,74.768,-40.771
1.770,-0.343,1.000,76.599,71.655,-53.833
1.751,-0.286,0.912,85.022,70.129,-80.444
1.706,-0.292,0.850,90.027,74.585,-98.450
1.543,-0.294,0.646,95.825,79.834,-129.333
1.500,-0.278,0.479,98.755,80.017,-142.517
1.460,-0.265,0.349,98.083,85.449,-155.090
1.365,-0.347,-0.003,98.328,94.055,-182.251
1.323,-0.388,-0.184,92.407,92.346,-196.350
1.157,-0.463,-0.543,75.012,77.759,-224.365
1.021,-0.568,-0.661,61.096,76.111,-237.183
0.946,-0.532,-0.894,32.715,79.956,-256.409
0.852,-0.572,-0.983,17.334,88.867,-268.555
0.620,-0.668,-1.291,-5.249,88.013,-285.339
0.486,-0.700,-1.498,-19.470,84.473,-292.847
0.210,-0.732,-1.738,-58.533,76.721,-293.579
0.024,-0.746,-1.721,-80.017,71.106,-295.471
-0.369,-0.833,-1.527,-123.901,57.922,-294.861
-0.602,-0.903,-1.360,-142.395,48.523,-294.800
-1.284,-1.126,-0.877,-175.598,14.771,-296.448
-1.669,-1.220,-0.563,-191.956,-48.828,-278.564
-2.283,-1.228,0.125,-193.665,-78.430,-260.315
-2.495,-1.123,0.735,-186.829,-107.666,-212.585
-2.577,-1.046,1.011,-177.429,-114.258,-184.998
-2.557,-0.823,1.198,-142.517,-137.329,-126.587
-2.436,-0.684,1.132,-122.498,-148.560,-95.398
-2.144,-0.633,0.806,-83.618,-163.269,-40.710
-2.039,-0.657,0.718,-80.994,-172.241,-2.319
-1.899,-0.746,0.855,-84.045,-184.814,17.761
-1.681,-0.730,1.103,-81.787,-205.872,53.894
-1.609,-0.738,1.204,-77.576,-207.031,73.425
-1.354,-0.857,1.206,-61.035,-203.186,108.948
-1.163,-0.927,1.177,-54.932,-201.111,126.221
-0.708,-1.117,1.126,-45.044,-201.477,155.823
-0.463,-1.245,1.058,-43.091,-201.416,165.161
0.083,-1.375,1.216,-53.223,-194.824,177.368
0.306,-1.423,1.482,-61.218,-193.848,179.565
0.587,-1.352,2.044,-55.237,-205.933,176.392
0.851,-1.563,2.247,-28.320,-220.581,179.810
0.821,-1.167,2.241,-4.028,-246.155,176.453
0.871,-1.134,2.332,4.517,-223.633,175.598
0.928,-1.037,2.082,16.357,-175.049,168.518
1.060,-0.971,2.023,20.081,-158.752,173.828
1.271,-0.740,2.101,26.794,-132.324,171.082
1.286,-0.627,2.068,28.076,-118.713,158.142
1.102,-0.540,2.092,19.409,-89.111,132.446
1.070,-0.466,2.075,23.254,-80.261,127.991
1.083,-0.391,2.090,26.489,-72.144,123.108
0.982,-0.284,2.169,37.598,-57.556,117.065
0.924,-0.255,2.226,41.992,-46.936,112.366
0.889,-0.218,2.198,60.242,-33.203,110.596
0.832,-0.208,2.169,72.754,-26.672,111.023
0.782,-0.168,2.044,96.130,-16.357,115.173
0.790,-0.135,1.942,103.333,-10.376,113.281
0.855,-0.104,1.698,127.441,-6.470,117.310
0.786,-0.090,1.645,128.662,-1.404,112.244
0.832,-0.037,1.404,136.719,-2.258,108.337
0.860,-0.019,1.314,138.306,0.854,104.248
0.913,-0.027,1.215,139.648,4.944,100.037
1.036,-0.023,0.981,138.306,16.541,94.055
1.085,-0.023,0.897,134.277,21.423,88.989
1.159,-0.016,0.801,123.352,25.085,80.261
1.208,-0.008,0.765,118.530,24.780,74.707
1.254,0.021,0.722,107.849,28.809,59.998
1.253,0.023,0.695,102.173,31.494,50.110
1.235,0.014,0.694,96.130,33.752,42.114
1.199,0.030,0.766,87.097,28.748,30.640
1.151,0.046,0.805,85.815,26.001,23.071
1.090,0.010,0.817,86.487,24.780,14.709
1.000,-0.037,0.689,90.088,17.639,1.953
0.975,-0.051,0.640,88.196,19.897,-2.991
0.915,-0.057,0.654,80.139,24.902,-9.277
0.897,-0.063,0.641,80.078,23.926,-13.306
0.897,-0.067,0.606,78.918,25.635,-15.991
0.868,-0.077,0.497,72.754,30.518,-23.071
0.832,-0.075,0.472,68.359,33.691,-26.184
0.774,-0.076,0.425,57.617,36.865,-33.142
0.729,-0.074,0.413,51.941,36.499,-38.879
0.596,-0.081,0.377,41.687,31.067,-46.814
0.524,-0.063,0.379,34.180,28.992,-50.110
0.457,-0.051,0.388,30.273,28.137,-52.429
0.319,-0.023,0.408,20.203,26.245,-52.612
0.253,0.008,0.400,18.494,26.611,-52.856
0.164,0.050,0.395,12.939,28.564,-49.438
0.140,0.077,0.387,10.376,30.640,-45.410
0.128,0.085,0.366,8.301,33.447,-42.236
0.101,0.112,0.342,2.014,34.729,-40.405
0.095,0.125,0.354,-3.418,33.020,-40.771
0.080,0.157,0.420,-11.963,29.297,-41.748
0.060,0.175,0.465,-16.052,26.245,-41.931
0.047,0.188,0.513,-20.020,21.179,-44.006
-0.008,0.203,0.604,-24.414,8.179,-45.715
-0.045,0.191,0.641,-25.879,4.028,-45.532
-0.134,0.171,0.684,-27.771,-1.282,-43.945
-0.169,0.162,0.722,-30.701,-2.686,-41.809
-0.213,0.152,0.791,-31.006,-3.784,-32.837
-0.222,0.153,0.813,-28.809,-5.005,-28.442
-0.186,0.158,0.855,-29.236,-4.578,-17.944
-0.146,0.165,0.889,-27.954,-3.113,-12.634
-0.103,0.176,0.903,-24.292,-2.808,-6.531
-0.013,0.180,0.885,-23.560,-4.761,-6.714
0.013,0.174,0.868,-23.132,-7.629,-5.798
0.045,0.171,0.846,-25.696,-15.320,-4.822
0.063,0.193,0.845,-26.306,-18.860,-3.967
0.093,0.211,0.867,-30.579,-19.592,-3.052
0.099,0.217,0.889,-32.959,-19.775,-3.235
0.112,0.211,0.911,-37.598,-17.944,-3.418
0.125,0.189,0.939,-40.466,-18.005,-2.686

0.714,0.212,1.579,3.113,20.874,37.903
0.763,0.190,1.614,4.944,24.231,36.438
0.809,0.167,1.644,9.094,26.062,33.875
0.847,0.042,1.659,18.372,28.320,26.611
0.858,-0.012,1.600,27.466,26.428,23.315
0.892,-0.062,1.589,34.119,24.414,20.996
0.979,-0.201,1.531,50.110,29.968,18.616
1.016,-0.223,1.469,57.007,35.583,17.517
1.123,-0.260,1.353,71.228,44.006,17.090
1.200,-0.260,1.299,76.355,50.720,15.198
1.266,-0.283,1.195,84.778,57.495,10.864
1.356,-0.269,1.015,91.370,65.247,-1.526
1.375,-0.305,0.941,95.337,70.007,-9.766
1.387,-0.326,0.731,98.511,75.500,-31.921
1.329,-0.343,0.700,95.825,76.172,-42.175
1.285,-0.309,0.675,94.299,73.181,-52.551
1.143,-0.260,0.616,96.741,68.054,-70.435
1.060,-0.238,0.573,98.694,65.002,-78.796
0.910,-0.177,0.446,101.440,64.880,-94.177
0.841,-0.161,0.370,102.478,66.162,-99.915
0.686,-0.177,0.117,100.281,66.467,-106.628
0.643,-0.175,-0.007,94.421,61.218,-107.910
0.630,-0.116,-0.183,78.125,49.805,-108.337
0.637,-0.087,-0.228,69.641,43.884,-111.755
0.583,-0.115,-0.312,51.880,41.199,-125.305
0.585,-0.101,-0.297,39.795,39.490,-131.653
0.585,-0.066,-0.279,21.057,41.260,-147.827
0.548,-0.104,-0.321,13.062,42.114,-157.837
0.511,-0.097,-0.333,2.075,42.419,-179.565
0.412,-0.215,-0.468,-3.357,36.499,-185.059
0.392,-0.246,-0.535,-13.489,29.724,-191.223
0.342,-0.353,-0.673,-30.334,18.799,-202.271
0.315,-0.472,-0.760,-38.940,13.855,-208.130
0.273,-0.555,-1.011,-53.955,0.854,-212.891
0.189,-0.622,-1.036,-75.745,0.732,-220.581
0.060,-0.666,-1.025,-106.995,-17.395,-225.281
-0.037,-0.658,-0.986,-141.663,-37.292,-228.943
-0.164,-0.667,-0.789,-159.668,-44.739,-231.445
-0.365,-0.710,-0.476,-188.721,-64.392,-238.647
-0.470,-0.758,-0.261,-200.928,-82.275,-241.455
-0.820,-0.754,0.333,-215.454,-115.051,-241.516
-1.021,-0.755,0.607,-214.355,-124.756,-238.037
-1.400,-0.833,0.981,-209.045,-143.555,-219.849
-1.604,-0.757,1.180,-199.646,-170.105,-177.246
-1.609,-0.638,1.211,-191.223,-183.960,-153.320
-1.581,-0.681,1.239,-177.856,-185.486,-112.976
-1.593,-0.782,1.335,-176.208,-181.885,-95.398
-1.646,-0.920,1.826,-176.147,-194.031,-59.998
-1.775,-1.067,2.419,-157.715,-215.393,-28.381
-1.818,-1.067,2.592,-133.789,-231.689,-6.714
-1.681,-1.016,2.610,-77.515,-260.559,46.387
-1.534,-0.956,2.436,-49.011,-266.296,74.768
-0.993,-0.934,2.013,-12.939,-255.249,128.784
-0.599,-0.924,1.833,-3.723,-238.342,149.536
0.428,-1.035,1.644,10.010,-208.618,188.843
0.555,-1.132,1.597,5.310,-234.375,161.133
1.014,-1.091,1.631,-3.784,-207.642,183.105
1.135,-1.053,1.915,-26.245,-171.143,178.772
1.175,-1.073,2.197,-28.320,-147.095,155.884
1.153,-0.979,2.307,-16.846,-135.559,170.532
1.101,-0.892,2.419,24.719,-112.183,185.669
1.162,-0.865,2.360,42.908,-96.313,187.561
1.416,-0.712,2.220,55.115,-75.500,161.926
1.496,-0.663,2.154,56.519,-65.674,148.499
1.507,-0.608,2.076,60.425,-58.167,135.925
1.333,-0.520,1.895,64.026,-46.143,117.004
1.231,-0.433,1.922,70.007,-45.715,107.666
1.112,-0.307,1.704,92.407,-57.373,108.643
1.053,-0.234,1.639,98.877,-50.171,108.032
0.839,-0.146,1.501,100.952,-27.649,90.088
0.790,-0.151,1.598,109.131,-10.803,95.520
0.770,-0.098,1.369,120.972,-5.615,100.830
0.763,-0.038,1.287,120.361,5.127,98.999
0.693,-0.037,1.274,114.807,20.874,95.215
0.695,0.050,1.201,118.103,28.320,95.886
0.719,0.102,1.175,117.004,29.541,94.238
0.732,0.117,1.030,113.770,34.790,87.830
0.760,0.112,0.934,112.061,36.560,85.144
0.798,0.124,0.847,110.596,35.156,83.618
0.837,0.142,0.738,99.915,30.273,79.590
0.820,0.106,0.711,93.384,30.396,75.867
0.899,0.089,0.781,81.787,40.894,71.594
0.923,0.068,0.852,78.064,47.241,70.923
0.956,0.031,0.864,78.613,52.368,68.176
1.019,-0.044,0.797,79.285,56.091,61.584
1.066,-0.047,0.756,79.468,53.528,60.791
1.083,-0.054,0.691,78.491,44.312,51.880
1.134,-0.069,0.545,75.195,39.917,45.959
1.136,-0.082,0.491,72.083,36.072,38.757
1.115,-0.126,0.418,59.875,28.931,22.034
1.096,-0.108,0.404,53.284,24.231,14.709
1.081,-0.091,0.400,42.847,13.000,-0.122
1.018,-0.087,0.359,38.147,8.789,-8.667
0.961,-0.090,0.313,31.982,5.920,-16.846
0.828,-0.074,0.325,19.714,2.747,-27.344
0.777,-0.056,0.380,14.954,6.348,-30.823
0.736,-0.038,0.411,11.108,8.972,-34.119
0.642,-0.030,0.386,8.667,17.944,-40.161
0.572,-0.036,0.378,5.371,21.973,-40.527
0.476,-0.007,0.404,-1.160,27.527,-41.748
0.440,0.021,0.434,-4.639,28.992,-42.847
0.404,0.028,0.457,-10.010,32.776,-44.495
0.342,0.038,0.508,-12.695,34.485,-45.898
0.310,0.048,0.556,-17.761,34.241,-48.462
0.229,0.047,0.652,-21.545,29.724,-50.232
0.172,0.042,0.689,-21.729,27.405,-50.110
0.086,0.045,0.741,-22.705,19.714,-48.828
0.046,0.052,0.766,-23.193,16.541,-48.523
0.001,0.042,0.800,-24.414,14.404,-43.213
-0.056,0.050,0.867,-24.780,13.062,-39.185
-0.050,0.059,0.931,-25.024,10.681,-35.095
-0.004,0.091,1.020,-20.447,11.414,-28.992
0.025,0.090,1.024,-15.991,11.902,-25.635
0.060,0.055,0.971,-10.254,9.399,-21.729
0.073,0.051,0.916,-8.606,5.188,-19.165
0.098,0.032,0.862,-12.451,-0.122,-14.648
0.142,0.049,0.860,-15.503,-1.465,-13.062
0.164,0.047,0.887,-18.921,-1.831,-12.695
0.188,0.058,0.958,-20.630,-5.249,-11.902

0.436,0.319,1.816,21.057,8.728,23.254
0.528,0.346,1.850,25.574,16.663,26.123
0.622,0.296,1.958,30.762,25.452,28.259
0.945,0.241,2.061,59.265,36.926,29.358
1.112,0.152,2.111,75.806,45.959,25.696
1.286,0.039,2.076,99.365,55.237,21.729
1.677,-0.190,1.867,138.489,72.815,12.390
1.833,-0.354,1.715,155.579,87.280,3.479
2.198,-0.554,1.346,174.866,114.258,-14.526
2.366,-0.551,1.215,177.734,120.483,-27.588
2.417,-0.517,0.923,186.523,108.643,-60.425
2.334,-0.488,0.706,190.430,96.985,-81.116
2.168,-0.477,0.452,185.059,69.031,-125.061
1.713,-0.360,0.086,177.002,55.237,-142.456
1.465,-0.299,-0.035,166.382,46.753,-159.668
1.080,-0.246,-0.309,144.348,49.377,-189.209
0.892,-0.286,-0.443,131.348,59.265,-197.510
0.633,-0.273,-0.685,94.849,71.655,-205.933
0.517,-0.243,-0.727,71.350,78.857,-208.557
0.358,-0.198,-0.772,29.968,94.238,-211.121
0.295,-0.183,-0.772,11.963,101.746,-212.769
0.227,-0.192,-0.792,-21.301,113.159,-214.600
0.186,-0.223,-0.795,-37.354,116.638,-216.248
-0.028,-0.312,-0.797,-64.941,113.342,-223.389
-0.372,-0.462,-0.702,-98.328,89.661,-227.783
-0.583,-0.500,-0.577,-113.098,70.190,-225.159
-0.964,-0.553,-0.417,-133.240,33.936,-213.928
-1.100,-0.565,-0.320,-144.287,20.325,-203.369
-1.185,-0.481,-0.120,-162.292,3.723,-178.650
-1.141,-0.421,-0.037,-165.039,-4.089,-165.039
-1.049,-0.336,0.091,-167.664,-13.062,-146.545
-0.967,-0.283,0.135,-168.030,-17.883,-137.817
-0.836,-0.244,0.208,-164.185,-22.156,-130.676
-0.916,-0.352,0.151,-164.001,-37.903,-132.202
-0.975,-0.391,0.196,-167.542,-54.321,-130.615
-1.083,-0.431,0.332,-170.288,-95.337,-121.033
-1.131,-0.442,0.397,-170.410,-117.676,-114.014
-1.067,-0.364,0.604,-166.199,-144.836,-93.323
-1.034,-0.328,0.670,-160.706,-151.611,-84.656
-0.937,-0.259,0.832,-148.804,-151.733,-65.369
-0.838,-0.341,0.820,-125.732,-150.879,-50.537
-0.848,-0.417,0.744,-117.554,-148.254,-47.058
-0.963,-0.635,0.695,-115.662,-161.011,-37.903
-0.982,-0.696,0.791,-118.896,-171.326,-28.442
-0.895,-0.718,1.109,-124.939,-186.523,-4.822
-0.808,-0.688,1.288,-120.850,-189.941,6.714
-0.614,-0.643,1.525,-105.713,-188.721,24.292
-0.534,-0.648,1.546,-93.933,-190.247,31.738
-0.356,-0.652,1.482,-68.481,-191.162,52.246
-0.239,-0.694,1.412,-57.556,-185.852,62.134
-0.022,-0.877,1.280,-46.631,-165.039,76.965
0.053,-0.942,1.355,-51.392,-151.001,84.717
0.113,-0.969,1.684,-60.242,-142.090,90.332
0.436,-1.087,1.775,-42.114,-153.931,98.267
0.306,-0.843,1.922,-22.705,-189.331,97.229
0.299,-0.792,1.985,-14.771,-173.889,106.079
0.227,-0.688,1.884,-3.723,-155.334,96.680
0.206,-0.640,1.885,6.409,-136.658,114.197
0.330,-0.508,1.852,16.968,-119.934,125.549
0.379,-0.456,1.870,11.963,-101.685,125.916
0.417,-0.438,1.922,-2.563,-67.993,107.361
0.378,-0.463,1.971,-1.648,-54.810,102.417
0.378,-0.531,2.051,4.761,-53.711,106.628
0.424,-0.451,2.110,5.066,-56.641,109.131
0.422,-0.382,2.227,13.977,-55.542,109.802
0.428,-0.335,2.227,26.245,-55.481,110.352
0.411,-0.308,2.174,35.645,-55.420,110.718
0.384,-0.243,2.063,52.002,-46.143,114.868
0.392,-0.218,1.979,60.242,-41.199,117.310
0.370,-0.223,1.808,73.303,-28.625,117.554
0.413,-0.252,1.702,82.336,-26.733,120.361
0.550,-0.274,1.506,88.501,-16.418,122.192
0.626,-0.274,1.433,90.637,-13.611,120.789
0.785,-0.334,1.296,92.102,-11.658,115.540
0.884,-0.335,1.262,92.773,-13.733,112.183
0.977,-0.326,1.251,94.604,-16.357,110.596
0.956,-0.322,1.213,92.468,-9.216,96.802
1.009,-0.332,1.146,88.135,-0.854,85.815
1.059,-0.384,1.093,96.191,2.502,90.027
1.047,-0.367,1.100,92.957,5.127,88.196
1.030,-0.348,1.122,89.294,8.972,81.116
1.017,-0.372,1.044,90.149,18.372,72.876
1.001,-0.364,1.029,87.646,21.606,67.749
0.999,-0.342,0.984,85.571,23.865,59.204
0.998,-0.314,0.974,83.862,23.804,54.199
1.002,-0.285,0.954,83.252,23.682,48.706
0.950,-0.286,0.865,83.496,24.963,33.325
0.916,-0.272,0.825,81.482,23.254,24.780
0.857,-0.177,0.775,77.148,18.677,15.259
0.849,-0.141,0.758,75.134,17.090,10.437
0.811,-0.135,0.764,72.083,17.517,5.554
0.721,-0.108,0.802,66.406,21.851,-3.357
0.667,-0.117,0.830,65.552,21.301,-7.751
0.558,-0.146,0.813,64.880,14.893,-10.315
0.536,-0.128,0.792,64.575,14.648,-8.728
0.499,-0.101,0.767,64.148,15.991,-8.484
0.416,-0.074,0.714,58.838,20.203,-7.446
0.412,-0.032,0.699,56.030,23.926,-6.409
0.451,0.059,0.705,49.072,34.485,-6.531
0.483,0.089,0.713,44.922,42.236,-9.033
0.514,0.103,0.734,40.955,50.537,-12.390
0.545,0.122,0.762,35.461,58.044,-18.494
0.558,0.122,0.755,36.255,60.791,-23.193
0.546,0.104,0.687,36.560,62.439,-33.203
0.520,0.087,0.636,35.828,62.012,-37.842
0.479,0.060,0.589,34.912,58.899,-42.847
0.393,0.042,0.503,28.809,48.584,-49.072
0.352,0.034,0.478,25.146,44.739,-52.063
0.266,0.015,0.410,16.968,34.363,-58.289
0.219,0.009,0.389,12.207,28.870,-58.167
0.187,0.017,0.392,6.531,20.447,-59.448
0.083,0.056,0.402,-2.808,9.216,-58.228
0.056,0.078,0.409,-5.798,6.531,-56.763
0.018,0.096,0.423,-11.536,6.958,-56.885
-0.079,0.106,0.515,-17.883,11.536,-55.969
-0.103,0.113,0.551,-19.714,11.292,-53.833
-0.128,0.134,0.591,-22.034,13.062,-49.194
-0.158,0.138,0.633,-22.217,15.076,-47.241
-0.135,0.183,0.635,-20.935,11.536,-41.382

0.463,0.301,1.785,-12.573,8.362,-10.010
0.421,0.239,1.819,-3.418,11.292,-12.451
0.398,0.189,1.796,6.775,11.414,-14.526
0.396,0.154,1.665,26.062,7.019,-13.000
0.442,0.130,1.590,33.020,8.301,-12.024
0.515,0.116,1.494,39.978,15.686,-9.766
0.677,0.138,1.369,39.795,18.494,-9.766
0.776,0.154,1.367,39.673,19.348,-11.169
1.021,0.212,1.475,42.847,22.095,-17.029
1.111,0.179,1.446,50.110,23.315,-25.269
1.148,0.135,1.352,55.969,22.461,-36.316
1.212,0.086,1.103,68.787,20.752,-52.368
1.248,0.063,0.991,70.679,20.813,-59.998
1.357,0.018,0.800,72.388,30.579,-69.946
1.465,0.039,0.712,71.838,29.419,-75.195
1.525,0.036,0.595,69.458,30.457,-85.632
1.527,0.013,0.249,58.594,42.419,-117.126
1.473,-0.026,0.085,47.363,47.058,-130.981
1.284,-0.073,-0.146,21.606,47.058,-156.250
1.128,-0.099,-0.189,5.676,44.495,-169.250
0.776,-0.203,-0.212,-18.372,36.987,-188.049
0.581,-0.210,-0.173,-26.733,35.400,-193.787
0.234,-0.297,-0.209,-33.569,32.471,-200.012
0.101,-0.344,-0.278,-39.490,36.072,-198.242
-0.081,-0.349,-0.342,-55.847,53.711,-183.411
-0.110,-0.320,-0.361,-63.354,66.895,-174.500
-0.082,-0.279,-0.405,-77.515,88.623,-156.921
-0.051,-0.265,-0.443,-84.290,99.854,-153.076
-0.054,-0.394,-0.640,-98.450,109.924,-154.541
-0.104,-0.426,-0.681,-111.206,101.074,-157.410
-0.264,-0.517,-0.520,-132.385,72.632,-168.579
-0.747,-0.725,-0.224,-147.522,38.635,-184.021
-1.014,-0.814,-0.075,-153.442,15.137,-184.082
-1.371,-0.818,0.342,-157.593,-34.851,-167.358
-1.483,-0.742,0.564,-152.954,-52.917,-153.320
-1.585,-0.656,0.763,-137.695,-76.050,-120.544
-1.566,-0.585,0.765,-130.005,-77.393,-102.783
-1.410,-0.456,0.677,-111.572,-89.355,-68.237
-1.305,-0.448,0.559,-95.276,-108.215,-43.518
-1.150,-0.425,0.286,-95.154,-118.103,-35.889
-1.264,-0.556,0.435,-113.342,-129.333,-26.367
-1.334,-0.634,0.565,-123.413,-138.977,-22.095
-1.532,-0.801,0.887,-134.033,-164.062,-6.775
-1.655,-0.867,1.082,-133.484,-182.007,6.104
-1.714,-0.976,1.291,-120.361,-203.857,44.617
-1.645,-1.030,1.332,-112.976,-205.322,65.979
-1.279,-1.116,1.546,-93.445,-196.594,108.154
-1.071,-1.123,1.654,-83.801,-191.895,121.277
-0.676,-1.153,1.780,-62.500,-190.063,139.587
-0.519,-1.188,1.781,-51.331,-195.679,144.470
0.211,-1.250,1.664,-23.010,-204.468,169.495
-0.119,-1.386,1.908,-22.583,-225.464,138.306
0.096,-1.371,2.098,-19.226,-199.036,182.678
0.224,-1.364,2.306,-22.888,-157.654,178.528
0.442,-1.318,2.584,-14.343,-146.606,197.876
0.589,-1.275,2.814,23.743,-138.611,209.961
0.880,-1.119,2.720,45.227,-131.287,219.360
1.031,-1.031,2.623,49.377,-122.192,202.698
1.186,-0.914,2.442,55.664,-91.736,184.570
1.233,-0.810,2.383,60.486,-81.604,172.974
1.366,-0.690,2.217,70.435,-61.279,161.194
1.363,-0.582,2.240,78.186,-61.218,159.119
1.352,-0.428,2.202,94.910,-59.204,146.667
1.310,-0.359,2.163,105.530,-56.641,141.235
1.173,-0.270,2.098,117.188,-42.603,126.770
1.133,-0.231,2.030,127.014,-35.278,121.582
1.035,-0.170,1.936,136.169,-13.550,115.479
1.005,-0.126,1.887,141.724,-4.150,112.793
1.025,-0.082,1.733,155.151,12.939,107.483
1.058,-0.088,1.646,158.875,20.325,104.370
1.119,-0.075,1.520,162.964,31.738,95.581
1.261,-0.100,1.266,162.598,39.429,91.187
1.355,-0.115,1.172,158.447,45.776,87.463
1.612,-0.045,0.977,149.048,49.438,77.148
1.643,-0.074,0.946,140.991,52.368,65.308
1.732,-0.013,0.950,130.188,45.959,44.861
1.740,0.025,0.970,129.150,40.588,36.194
1.754,0.045,0.983,128.784,35.950,23.804
1.687,0.003,0.858,135.437,30.273,-4.456
1.576,-0.029,0.772,137.634,27.039,-15.076
1.424,-0.005,0.646,138.733,24.109,-27.954
1.375,-0.008,0.595,137.878,32.227,-34.363
1.263,-0.043,0.444,129.456,50.598,-43.152
1.232,-0.059,0.371,124.451,58.289,-45.410
1.199,-0.062,0.288,116.821,61.584,-50.110
1.128,-0.022,0.167,95.886,67.749,-60.181
1.088,-0.032,0.141,81.970,74.463,-66.467
1.014,-0.047,0.122,56.396,85.938,-79.956
0.998,-0.051,0.168,48.462,84.900,-85.388
0.939,-0.089,0.147,36.316,86.548,-99.609
0.873,-0.140,0.163,29.541,91.858,-106.018
0.818,-0.201,0.129,23.682,97.900,-117.310
0.749,-0.241,0.042,20.996,98.511,-118.774
0.702,-0.261,-0.012,18.311,100.586,-120.911
0.608,-0.283,-0.103,12.573,91.675,-122.620
0.566,-0.272,-0.128,9.399,87.036,-123.840
0.506,-0.221,-0.133,2.197,74.829,-130.127
0.465,-0.199,-0.128,-2.991,66.956,-135.376
0.338,-0.164,-0.092,-8.301,49.377,-145.020
0.259,-0.148,-0.088,-9.766,40.833,-152.100
0.114,-0.169,-0.084,-17.517,27.893,-164.185
0.043,-0.184,-0.063,-22.034,24.048,-169.434
-0.127,-0.171,-0.012,-32.776,17.578,-174.316
-0.203,-0.172,0.012,-36.072,17.517,-174.072
-0.304,-0.135,-0.063,-41.931,24.048,-163.513
-0.348,-0.144,-0.131,-45.166,27.466,-153.931
-0.307,-0.137,-0.264,-56.824,31.250,-134.583
-0.300,-0.072,-0.216,-69.641,30.334,-130.615
-0.334,-0.086,-0.068,-83.069,20.264,-131.897
-0.343,-0.102,0.118,-91.125,-3.235,-142.456
-0.418,-0.161,0.189,-91.431,-16.296,-150.452
-0.611,-0.236,0.317,-95.276,-44.006,-157.410
-0.695,-0.232,0.360,-96.191,-54.138,-156.616
-0.825,-0.241,0.416,-99.487,-59.387,-148.743
-0.882,-0.258,0.491,-105.774,-57.922,-143.005
-0.994,-0.314,0.589,-111.267,-59.387,-124.023
-1.014,-0.291,0.662,-114.441,-62.439,-110.657
-1.023,-0.330,0.914,-120.728,-68.054,-89.966
-0.978,-0.268,1.012,-121.155,-72.815,-79.346

-0.782,-0.206,1.612,-105.164,-91.064,-57.739
-0.811,-0.207,1.605,-96.680,-98.145,-54.626
-0.859,-0.260,1.651,-88.928,-105.530,-49.316
-0.867,-0.259,1.714,-87.158,-106.018,-43.884
-0.827,-0.321,1.894,-85.754,-101.563,-30.334
-0.769,-0.320,2.004,-82.764,-101.318,-21.545
-0.604,-0.319,2.182,-74.707,-94.055,-6.409
-0.532,-0.364,2.219,-65.430,-91.370,0.732
-0.347,-0.395,2.165,-45.593,-85.693,18.005
-0.248,-0.426,2.167,-38.330,-80.017,26.428
0.022,-0.473,2.062,-18.616,-60.364,41.016
0.184,-0.487,1.984,-12.268,-52.734,45.715
0.465,-0.496,1.828,-1.038,-38.391,48.157
0.573,-0.462,1.821,1.038,-32.776,45.410
0.631,-0.435,1.803,4.028,-31.494,40.466
0.660,-0.383,1.709,15.015,-34.729,28.503
0.648,-0.355,1.664,20.447,-34.546,23.071
0.574,-0.284,1.535,30.701,-27.039,15.991
0.535,-0.262,1.468,33.936,-20.508,13.733
0.479,-0.185,1.334,39.673,-7.202,12.146
0.467,-0.153,1.270,42.419,-0.793,10.254
0.467,-0.125,1.188,44.189,5.371,7.812
0.421,-0.110,1.029,45.654,9.949,2.075
0.375,-0.076,0.965,44.739,9.399,-1.770
0.331,-0.058,0.913,42.114,7.324,-5.005
0.232,-0.011,0.848,37.354,7.629,-10.681
0.177,0.001,0.831,35.400,9.094,-14.038
0.057,-0.004,0.755,29.663,8.423,-15.564
