aX,aY,aZ,gX,gY,gZ
-0.488,0.674,0.038,-76.111,-43.945,49.438
-0.465,0.691,-0.044,-60.669,-49.011,47.485
-0.478,0.717,-0.122,-57.312,-51.453,45.471
-0.499,0.783,-0.365,-58.777,-54.565,43.030
-0.416,0.781,-0.410,-65.430,-53.650,41.260
-0.321,0.765,-0.323,-79.102,-53.101,42.908
-0.296,0.742,-0.245,-83.374,-44.495,43.579
-0.250,0.721,-0.155,-89.294,-32.471,47.180
-0.273,0.705,-0.106,-91.492,-32.410,44.678
-0.259,0.648,-0.023,-89.172,-40.710,37.537
-0.269,0.624,0.054,-87.280,-48.157,35.950
-0.270,0.578,0.235,-77.576,-56.213,31.982
-0.289,0.597,0.281,-70.129,-56.885,33.691
-0.326,0.625,0.269,-55.298,-55.237,36.804
-0.332,0.645,0.230,-48.157,-58.167,38.147
-0.316,0.669,0.121,-44.067,-57.190,38.025
-0.170,0.679,0.019,-45.105,-60.974,36.255
-0.129,0.659,0.033,-48.218,-63.293,34.668
-0.105,0.618,0.034,-47.363,-53.345,32.776
-0.111,0.618,0.041,-48.340,-50.842,33.020
-0.116,0.583,0.106,-46.631,-46.753,33.630
-0.125,0.581,0.134,-44.556,-44.495,34.485
-0.133,0.586,0.146,-37.292,-39.978,35.828
-0.145,0.615,0.164,-34.973,-42.908,34.729
-0.188,0.651,0.137,-27.161,-56.030,30.945
-0.220,0.665,0.065,-25.391,-62.012,30.090
-0.193,0.683,0.027,-28.076,-74.829,26.855
-0.174,0.662,0.042,-29.785,-81.299,25.208
-0.172,0.648,0.083,-31.372,-81.177,27.405
-0.094,0.660,0.016,-27.832,-65.674,37.476
-0.052,0.635,-0.001,-27.588,-58.228,40.039
0.021,0.624,-0.007,-27.039,-47.546,42.358
0.123,0.615,-0.087,-24.536,-46.509,40.833
0.118,0.598,-0.075,-27.832,-60.791,28.564
0.053,0.594,-0.096,-28.625,-73.425,18.982
-0.126,0.591,0.018,-31.372,-101.929,1.831
-0.200,0.621,0.107,-31.616,-118.225,-1.953
-0.280,0.631,0.207,-23.254,-125.366,3.784
-0.256,0.642,0.186,-17.090,-119.873,14.038
-0.159,0.657,0.077,-11.780,-102.722,31.372
-0.077,0.656,0.006,-11.963,-93.323,40.405
0.025,0.638,-0.040,-10.498,-88.989,42.847
0.084,0.635,-0.074,-10.559,-93.994,38.513
0.154,0.603,-0.126,-12.695,-97.229,34.851
0.078,0.622,-0.032,-18.188,-120.483,15.747
0.028,0.667,0.039,-17.822,-132.385,10.315
-0.057,0.746,0.015,-14.282,-125.610,17.334
-0.057,0.772,-0.020,-13.916,-108.765,28.870
0.029,0.831,-0.127,-14.587,-69.702,51.819
0.110,0.855,-0.129,-17.822,-53.162,61.157
0.266,0.815,-0.181,-23.071,-28.320,69.275
0.335,0.832,-0.197,-26.550,-26.855,68.237
0.450,0.741,-0.088,-33.875,-47.424,51.697
0.410,0.705,0.006,-35.156,-63.477,39.734
0.338,0.648,0.059,-31.494,-75.134,29.602
0.130,0.607,0.215,-30.518,-87.097,23.254
0.187,0.588,0.279,-24.902,-83.435,28.809

0.496,1.219,-0.938,100.159,66.101,-88.440
0.492,1.258,-0.969,88.318,80.688,-82.336
0.519,1.338,-0.961,77.026,93.445,-76.355
0.569,1.254,-0.863,57.373,102.600,-76.660
0.530,1.338,-0.914,52.917,104.797,-75.500
0.356,1.467,-0.990,75.928,97.290,-126.038
0.414,1.443,-0.902,58.167,62.561,-123.169
0.402,1.321,-0.812,38.330,50.903,-115.051
0.443,1.354,-0.827,29.480,52.307,-116.455
0.397,1.385,-0.817,11.597,41.565,-129.883
0.355,1.395,-0.786,9.277,31.860,-136.292
0.323,1.370,-0.754,3.845,32.410,-147.217
0.244,1.349,-0.700,0.183,37.720,-147.095
0.217,1.314,-0.638,-3.357,41.809,-147.461
0.058,1.325,-0.547,-10.864,42.053,-155.273
0.040,1.303,-0.517,-13.184,40.649,-153.320
0.042,1.254,-0.420,-20.874,33.691,-152.039
0.035,1.243,-0.427,-18.982,31.494,-149.536
0.154,1.221,-0.611,-26.184,43.945,-143.250
0.142,1.218,-0.654,-33.386,48.584,-141.479
0.023,1.146,-0.547,-53.345,49.438,-142.090
-0.108,1.112,-0.502,-57.983,51.636,-139.526
-0.300,1.067,-0.472,-61.707,62.073,-126.282
-0.346,1.048,-0.472,-60.364,62.866,-122.070
-0.424,1.055,-0.467,-56.763,45.898,-117.676
-0.379,1.027,-0.437,-53.467,41.260,-112.976
-0.319,1.003,-0.385,-44.434,45.593,-104.919
-0.273,1.030,-0.400,-39.795,46.204,-102.356
-0.186,1.063,-0.744,-40.955,56.702,-96.252
-0.171,1.094,-0.927,-51.636,66.833,-96.130
-0.264,1.031,-0.797,-79.285,63.660,-102.722
-0.417,0.983,-0.576,-88.806,66.895,-100.952
-0.662,0.979,-0.238,-93.262,80.383,-87.280
-0.696,0.991,-0.187,-87.280,83.496,-77.881
-0.589,1.048,-0.273,-71.289,88.623,-62.256
-0.560,1.106,-0.335,-61.829,86.792,-59.509
-0.509,1.148,-0.487,-65.918,80.750,-45.776
-0.460,1.177,-0.670,-64.087,84.106,-44.678
-0.540,1.237,-0.968,-72.205,66.223,-56.519
-0.538,1.201,-0.990,-84.961,60.791,-62.988
-0.771,1.068,-0.642,-107.239,34.180,-66.528
-0.930,1.030,-0.437,-112.610,29.175,-62.134
-1.053,1.031,-0.196,-107.300,27.710,-45.105
-0.996,1.031,-0.147,-98.877,24.048,-35.461
-0.885,1.052,-0.083,-79.346,12.695,-21.423
-0.844,1.081,-0.080,-67.078,6.287,-14.709
-0.807,1.113,-0.244,-48.401,-4.272,-9.644
-0.786,1.116,-0.470,-44.983,-12.878,-10.437
-0.748,1.148,-0.739,-59.021,-24.780,-26.428
-0.710,1.068,-0.845,-74.463,-36.438,-29.541
-0.803,0.916,-0.543,-98.022,-27.771,-25.879
-0.861,0.857,-0.369,-100.647,-15.015,-23.865
-0.996,0.865,-0.209,-89.905,-3.418,-12.390
-0.894,0.842,-0.116,-92.163,-5.432,3.479
-0.802,0.777,-0.039,-83.557,-9.827,22.034
-0.679,0.781,-0.060,-72.266,-16.418,25.208
-0.659,0.772,-0.038,-64.880,-25.208,27.100
-0.705,0.699,0.091,-43.884,-45.532,27.954
-0.734,0.681,-0.040,-31.128,-52.063,28.076
-0.636,0.806,-0.564,-23.376,-48.096,27.893
-0.509,0.791,-0.701,-32.532,-65.308,25.757
-0.406,0.756,-0.609,-58.411,-75.806,17.517
-0.406,0.726,-0.479,-69.031,-70.679,17.517
-0.433,0.721,-0.280,-79.712,-50.110,25.085
-0.408,0.713,-0.198,-83.191,-44.312,29.602
-0.371,0.690,-0.084,-78.369,-39.246,33.508
-0.344,0.684,-0.041,-73.975,-36.621,35.767
-0.278,0.637,0.028,-63.599,-33.142,37.598
-0.256,0.592,0.084,-55.664,-33.325,37.231
-0.191,0.593,0.087,-36.987,-42.542,36.743
-0.313,0.594,0.087,-34.790,-47.058,29.968
-0.362,0.760,-0.341,-28.076,-51.208,24.414
-0.303,0.778,-0.421,-38.269,-63.110,21.240
-0.269,0.731,-0.245,-56.213,-85.510,15.076
-0.319,0.691,-0.148,-61.523,-83.679,15.808
-0.423,0.694,-0.099,-65.002,-59.937,32.104
-0.454,0.655,-0.054,-65.247,-50.537,40.833
-0.407,0.634,-0.041,-60.120,-45.532,50.903
-0.294,0.587,-0.024,-54.932,-40.222,52.734
-0.284,0.598,-0.068,-50.781,-38.147,51.880
-0.253,0.618,-0.098,-43.335,-45.349,49.500
-0.252,0.639,-0.104,-43.030,-52.917,45.044
-0.345,0.673,-0.100,-41.504,-70.435,36.743
-0.431,0.667,-0.085,-39.856,-78.491,36.621
-0.441,0.701,-0.125,-40.039,-85.327,42.297
-0.386,0.709,-0.144,-40.222,-86.853,47.119
-0.217,0.722,-0.169,-41.260,-75.195,58.167
-0.148,0.702,-0.219,-43.701,-62.988,59.509
0.021,0.712,-0.223,-51.086,-53.040,64.026
0.037,0.697,-0.191,-51.697,-56.519,60.425
0.041,0.647,-0.100,-54.077,-66.589,49.438
0.017,0.604,-0.064,-54.016,-72.876,43.823
-0.049,0.629,0.027,-52.551,-84.534,37.781
-0.055,0.635,0.057,-49.316,-87.952,36.743
-0.065,0.643,0.025,-44.189,-84.839,41.809
-0.033,0.651,-0.010,-43.823,-80.139,45.715
-0.015,0.669,-0.026,-43.762,-75.134,48.035
0.003,0.635,-0.028,-47.852,-57.251,53.589
0.032,0.621,-0.014,-50.049,-51.575,56.702
0.085,0.591,0.016,-52.368,-48.584,52.185
0.031,0.579,0.037,-53.772,-51.208,46.814
-0.064,0.548,0.163,-55.969,-58.044,44.373
-0.083,0.544,0.247,-53.833,-59.937,48.462
0.057,0.568,0.287,-43.335,-55.420,58.594
0.138,0.596,0.236,-38.025,-53.955,61.035
0.225,0.606,0.201,-29.785,-59.143,60.181
0.315,0.630,0.194,-26.611,-70.068,54.565
0.315,0.643,0.198,-21.362,-77.942,49.133
0.394,0.627,0.165,-19.287,-78.552,42.358
0.408,0.615,0.162,-18.860,-84.534,35.583
0.283,0.576,0.239,-16.479,-100.220,16.968
0.201,0.562,0.341,-18.555,-102.051,13.428
0.198,0.588,0.421,-5.981,-88.989,23.315
0.255,0.612,0.359,0.000,-73.242,31.799
0.297,0.654,0.261,6.348,-57.922,39.307
0.377,0.708,0.072,5.310,-45.532,46.753
0.410,0.707,0.058,4.211,-47.363,45.471
0.423,0.685,0.084,1.038,-49.744,44.373
0.434,0.647,0.127,-1.160,-46.204,37.659

0.645,1.257,-0.860,78.003,40.344,-9.827
0.861,1.291,-0.866,70.007,45.593,-9.888
0.996,1.333,-0.903,62.805,43.579,-11.963
1.158,1.371,-0.842,48.462,27.405,-38.696
1.074,1.259,-0.721,43.518,13.306,-58.716
1.098,1.400,-0.890,72.998,-5.432,-100.830
1.070,1.395,-0.939,56.213,-23.132,-108.521
0.766,1.367,-0.925,27.466,-6.714,-124.878
0.629,1.441,-1.034,21.790,12.146,-127.808
0.502,1.496,-1.089,-5.005,25.085,-124.207
0.379,1.492,-0.964,-17.761,30.640,-122.864
0.365,1.513,-0.993,-17.700,37.598,-121.277
0.345,1.513,-0.943,-26.306,40.222,-134.827
0.333,1.522,-0.954,-29.785,36.804,-142.944
0.312,1.479,-0.991,-42.419,21.606,-156.128
0.255,1.450,-1.060,-49.011,3.845,-167.603
-0.002,1.353,-0.907,-69.763,-16.724,-173.218
-0.067,1.292,-0.829,-77.881,-8.667,-168.762
-0.208,1.237,-0.753,-90.576,-3.113,-163.391
-0.193,1.196,-0.706,-95.642,2.747,-156.372
-0.203,1.111,-0.634,-98.694,18.066,-143.372
-0.301,1.113,-0.596,-98.022,29.175,-135.254
-0.417,1.102,-0.656,-99.243,50.598,-113.220
-0.384,1.088,-0.650,-102.173,51.453,-101.196
-0.386,1.010,-0.572,-107.788,41.504,-86.792
-0.394,0.960,-0.605,-110.413,44.373,-81.299
-0.498,1.005,-0.722,-110.718,55.664,-73.364
-0.544,1.013,-0.733,-113.342,57.983,-70.618
-0.527,0.981,-0.698,-117.004,61.218,-65.674
-0.513,0.973,-0.657,-119.141,62.988,-66.406
-0.526,0.957,-0.462,-119.934,59.998,-75.500
-0.521,0.957,-0.381,-111.206,66.650,-74.036
-0.504,0.956,-0.370,-107.117,68.420,-74.097
-0.574,0.991,-0.352,-100.525,70.435,-64.758
-0.632,0.985,-0.251,-101.074,71.228,-58.044
-0.573,1.024,-0.407,-101.074,73.730,-43.274
-0.544,1.052,-0.494,-104.919,76.294,-39.246
-0.458,1.068,-0.533,-106.018,59.021,-43.030
-0.439,1.048,-0.500,-108.459,52.368,-45.349
-0.565,1.013,-0.392,-111.755,50.964,-50.293
-0.648,1.006,-0.347,-112.122,50.598,-50.232
-0.777,0.933,-0.219,-106.567,47.729,-45.532
-0.837,0.934,-0.197,-99.731,45.349,-42.969
-0.925,0.945,-0.168,-81.604,26.550,-44.434
-0.937,0.945,-0.131,-70.923,12.390,-43.518
-1.011,0.949,-0.188,-47.241,-6.531,-40.161
-1.014,1.025,-0.424,-38.574,-5.371,-36.377
-0.907,1.086,-0.804,-46.875,-15.381,-31.555
-0.808,1.085,-0.887,-60.425,-23.682,-27.588
-0.847,0.987,-0.730,-88.379,-36.804,-23.621
-0.898,0.915,-0.562,-97.595,-37.415,-15.747
-0.968,0.833,-0.296,-104.370,-17.517,5.615
-0.977,0.824,-0.238,-103.455,-11.169,15.137
-0.894,0.805,-0.124,-95.581,-9.888,30.579
-0.828,0.787,-0.084,-88.928,-12.390,32.959
-0.771,0.769,-0.034,-70.984,-18.921,37.903
-0.647,0.805,-0.199,-64.392,-22.339,37.598
-0.585,0.829,-0.408,-63.110,-17.639,33.203
-0.447,0.835,-0.565,-76.172,-26.306,24.658
-0.443,0.759,-0.502,-84.045,-32.837,18.433
-0.527,0.684,-0.336,-92.529,-31.433,13.611
-0.607,0.702,-0.257,-94.543,-30.212,10.742
-0.649,0.661,-0.124,-95.520,-38.452,14.709
-0.673,0.683,-0.056,-92.468,-41.138,16.663
-0.690,0.665,0.040,-85.205,-48.157,23.254
-0.675,0.647,0.060,-79.407,-52.551,25.940
-0.591,0.629,0.065,-67.444,-58.838,28.259
-0.552,0.625,-0.027,-61.035,-59.143,31.433
-0.425,0.652,-0.235,-60.791,-58.411,27.527
-0.351,0.638,-0.221,-65.247,-68.604,24.475
-0.399,0.593,-0.128,-69.275,-82.703,15.564
-0.457,0.604,-0.065,-71.716,-80.078,15.625
-0.559,0.602,-0.007,-69.397,-76.111,21.912
-0.589,0.610,0.014,-68.298,-78.735,25.757
-0.556,0.611,0.077,-61.523,-82.520,35.950
-0.523,0.606,0.081,-58.533,-80.505,39.917
-0.473,0.613,0.085,-49.744,-74.524,47.974
-0.342,0.655,-0.045,-46.631,-70.862,49.316
-0.268,0.669,-0.145,-46.814,-67.688,49.011
-0.117,0.649,-0.163,-53.833,-81.360,42.969
-0.084,0.643,-0.130,-56.641,-91.370,37.415
-0.158,0.667,-0.046,-57.861,-95.459,31.189
-0.212,0.639,0.010,-59.265,-97.351,30.945
-0.267,0.599,0.077,-56.396,-101.257,30.212
-0.270,0.593,0.112,-54.688,-105.469,33.569
-0.282,0.581,0.171,-48.218,-112.366,35.583
-0.251,0.579,0.208,-47.363,-111.572,37.415
-0.198,0.604,0.133,-38.452,-106.018,41.626
-0.150,0.643,0.144,-37.170,-107.178,44.739
-0.091,0.705,0.111,-35.095,-103.271,49.988
-0.054,0.677,0.126,-37.476,-98.206,54.810
0.044,0.640,0.085,-38.635,-87.891,58.411
0.055,0.632,0.105,-40.100,-89.172,57.434
0.013,0.569,0.158,-42.236,-89.478,57.495
-0.005,0.520,0.218,-40.161,-88.013,57.129
-0.014,0.470,0.240,-38.391,-90.088,54.382
-0.029,0.469,0.273,-29.236,-101.074,53.284
0.020,0.462,0.252,-25.269,-103.577,55.725
0.176,0.498,0.147,-15.564,-98.267,56.519
0.237,0.551,0.118,-15.259,-96.802,56.824
0.254,0.609,0.096,-15.503,-86.975,56.519
0.260,0.602,0.121,-18.616,-79.346,58.350
0.264,0.592,0.156,-20.569,-73.486,59.265
0.179,0.555,0.267,-19.226,-70.251,57.922
0.146,0.531,0.325,-19.226,-67.200,58.167
0.155,0.469,0.442,-11.963,-64.270,60.486
0.187,0.467,0.430,-6.531,-70.923,60.181
0.391,0.541,0.354,7.568,-79.712,63.782
0.584,0.549,0.319,14.465,-81.970,62.805
0.726,0.587,0.243,19.775,-84.961,57.922
0.810,0.703,-0.017,27.405,-81.116,41.870
0.743,0.772,-0.079,22.583,-84.412,33.813
0.502,0.741,0.028,9.827,-87.708,21.423
0.382,0.720,0.110,6.348,-75.073,22.461
0.309,0.689,0.163,2.502,-55.481,30.396
0.274,0.651,0.202,2.991,-39.368,38.391
0.321,0.606,0.239,5.920,-46.814,36.255
0.368,0.584,0.254,15.808,-67.993,26.855
0.432,0.581,0.239,22.217,-75.623,23.132

0.894,1.163,-0.687,63.049,100.281,-48.645
0.989,1.222,-0.580,49.377,80.566,-61.951
1.027,1.191,-0.535,44.434,69.519,-71.167
0.975,1.193,-0.530,46.387,60.913,-93.750
0.927,1.208,-0.537,45.227,54.016,-103.271
0.743,1.233,-0.582,42.419,35.522,-124.390
0.627,1.263,-0.643,40.955,27.222,-134.094
0.409,1.282,-0.768,28.748,20.020,-137.695
0.305,1.271,-0.785,19.287,26.184,-134.277
0.269,1.359,-0.850,6.714,49.927,-125.366
0.214,1.304,-0.499,1.404,53.406,-130.493
0.083,1.359,-0.987,20.935,46.204,-136.292
0.199,1.278,-0.720,-13.367,45.837,-118.103
0.176,1.259,-0.590,-22.339,52.063,-118.042
0.247,1.272,-0.534,-25.513,55.969,-123.718
0.224,1.269,-0.583,-22.766,53.650,-129.944
0.235,1.288,-0.499,-24.536,45.654,-139.465
0.243,1.272,-0.455,-25.208,42.908,-141.174
0.184,1.270,-0.397,-21.118,35.706,-150.818
0.181,1.227,-0.443,-18.860,29.236,-153.381
-0.033,1.238,-0.658,-21.667,33.447,-154.541
-0.090,1.225,-0.700,-31.555,42.847,-149.658
-0.205,1.162,-0.731,-49.377,55.908,-141.052
-0.290,1.145,-0.692,-54.810,64.758,-136.292
-0.443,1.125,-0.602,-65.063,80.933,-122.070
-0.478,1.113,-0.530,-67.139,84.106,-113.831
-0.468,1.103,-0.406,-70.618,95.825,-99.243
-0.462,1.099,-0.355,-71.045,97.778,-93.750
-0.366,1.079,-0.244,-70.313,88.257,-89.478
-0.345,1.058,-0.190,-67.261,82.336,-88.989
-0.357,1.050,-0.151,-61.218,68.359,-89.233
-0.354,1.045,-0.195,-58.594,64.026,-88.623
-0.464,1.103,-0.487,-54.565,72.266,-83.984
-0.473,1.165,-0.639,-56.763,81.360,-79.712
-0.522,1.171,-0.676,-72.144,84.656,-74.829
-0.570,1.174,-0.584,-76.111,86.975,-72.815
-0.762,1.132,-0.431,-81.055,87.280,-68.604
-0.792,1.099,-0.279,-88.135,82.275,-62.256
-0.901,1.094,-0.237,-83.069,73.608,-56.335
-0.905,1.127,-0.302,-77.698,69.580,-50.049
-0.858,1.123,-0.327,-71.045,54.749,-37.537
-0.831,1.138,-0.308,-69.824,48.279,-31.860
-0.741,1.171,-0.458,-60.913,44.617,-20.630
-0.685,1.204,-0.600,-59.387,40.405,-20.752
-0.652,1.223,-0.709,-72.083,21.057,-24.170
-0.684,1.218,-0.892,-79.407,20.691,-25.513
-0.694,1.170,-0.889,-92.896,22.949,-27.893
-0.858,1.085,-0.549,-112.854,13.184,-29.724
-0.930,1.021,-0.391,-115.295,9.277,-26.550
-0.953,1.002,-0.240,-110.901,9.521,-13.062
-0.900,1.008,-0.286,-104.797,10.071,-7.935
-0.717,0.982,-0.376,-99.182,2.075,-1.282
-0.674,0.949,-0.367,-100.220,-0.854,-1.648
-0.689,0.929,-0.301,-95.032,-12.451,-4.456
-0.716,0.896,-0.232,-92.041,-19.897,-5.676
-0.790,0.847,-0.303,-82.458,-25.085,-6.042
-0.799,0.862,-0.445,-82.764,-23.560,-5.127
-0.802,0.844,-0.464,-92.957,-32.104,-6.714
-0.784,0.758,-0.344,-97.412,-37.598,-1.465
-0.727,0.740,-0.194,-96.252,-33.020,9.949
-0.682,0.713,-0.150,-94.849,-29.724,15.442
-0.580,0.699,-0.085,-87.708,-26.184,22.339
-0.536,0.720,-0.064,-85.327,-27.466,23.865
-0.474,0.694,-0.056,-78.552,-32.715,25.269
-0.437,0.680,-0.038,-75.684,-41.870,22.339
-0.461,0.665,-0.036,-66.772,-54.443,13.672
-0.458,0.671,-0.079,-63.538,-54.993,10.559
-0.459,0.686,-0.103,-63.904,-61.890,7.935
-0.478,0.668,-0.116,-64.148,-61.584,8.911
-0.471,0.653,-0.066,-66.223,-61.218,15.259
-0.468,0.661,-0.017,-65.125,-59.021,18.677
-0.470,0.649,0.003,-64.880,-62.683,20.020
-0.442,0.642,0.043,-63.354,-66.101,19.958
-0.433,0.628,0.070,-62.622,-69.153,20.264
-0.439,0.616,0.095,-53.711,-71.289,20.142
-0.423,0.633,0.099,-52.002,-72.998,20.813
-0.432,0.617,0.047,-50.171,-72.510,21.729
-0.423,0.633,0.018,-48.828,-75.317,20.142
-0.432,0.607,0.048,-48.340,-89.050,17.883
-0.454,0.605,0.064,-48.218,-92.896,20.264
-0.452,0.619,0.033,-47.791,-82.886,27.832
-0.420,0.631,0.026,-47.668,-80.627,31.006
-0.406,0.645,0.040,-46.570,-79.651,33.630
-0.334,0.650,0.058,-47.485,-83.374,36.743
-0.302,0.652,0.081,-47.546,-88.562,35.706
-0.272,0.649,0.074,-43.701,-98.389,32.715
-0.268,0.657,0.051,-42.480,-103.577,30.640
-0.265,0.661,0.069,-39.551,-115.967,30.090
-0.282,0.669,0.096,-39.368,-118.225,32.227
-0.305,0.654,0.108,-34.668,-109.863,43.396
-0.289,0.666,0.093,-33.813,-105.469,49.133
-0.191,0.667,-0.010,-31.860,-95.459,60.364
-0.165,0.659,-0.086,-32.959,-95.642,58.594
-0.122,0.655,-0.172,-40.344,-108.948,48.889
-0.162,0.637,-0.117,-44.800,-122.803,41.443
-0.339,0.631,0.072,-45.593,-133.301,38.269
-0.364,0.631,0.113,-43.457,-126.038,43.091
-0.322,0.654,0.068,-38.330,-104.675,60.791
-0.238,0.656,0.026,-36.682,-97.412,70.129
-0.011,0.641,-0.063,-35.950,-92.957,77.698
0.101,0.654,-0.101,-38.879,-91.980,79.529
0.214,0.548,0.007,-46.753,-105.286,71.045
0.250,0.506,0.081,-48.828,-110.291,65.918
0.255,0.477,0.135,-49.377,-122.620,53.406
0.164,0.421,0.282,-46.265,-135.010,45.227
0.038,0.444,0.381,-42.175,-145.996,39.795
-0.039,0.471,0.447,-31.311,-144.836,53.345
0.081,0.482,0.422,-25.391,-134.827,64.758
0.358,0.521,0.227,-14.282,-112.183,82.092
0.472,0.530,0.160,-13.916,-105.713,83.923
0.574,0.503,0.188,-13.428,-113.831,72.510
0.574,0.483,0.233,-14.282,-122.681,62.317
0.433,0.416,0.349,-9.521,-133.179,46.265
0.360,0.400,0.417,-6.653,-136.047,43.518
0.335,0.387,0.454,-1.526,-134.216,44.434
0.584,0.441,0.331,11.108,-109.619,60.181
0.833,0.475,0.149,15.320,-89.417,67.017
1.098,0.574,-0.113,17.456,-70.984,61.768
1.141,0.613,-0.128,13.977,-68.115,50.903

0.883,1.241,-0.397,85.327,22.766,-18.860
0.910,1.293,-0.397,81.726,30.579,-23.010
0.946,1.320,-0.395,76.660,38.269,-25.574
0.881,1.360,-0.301,68.237,44.617,-39.551
0.803,1.362,-0.271,67.383,44.189,-49.133
0.615,1.331,-0.259,65.552,34.790,-65.857
0.511,1.322,-0.292,63.782,33.813,-69.580
0.336,1.309,-0.387,58.228,24.353,-74.585
0.261,1.299,-0.428,53.528,15.991,-77.026
0.196,1.278,-0.416,47.546,6.165,-80.017
0.124,1.253,-0.343,41.443,13.672,-76.538
0.098,1.267,-0.351,39.856,32.593,-69.214
0.086,1.358,-0.516,30.701,72.266,-50.476
0.120,1.366,-0.534,25.208,75.500,-45.654
0.165,1.386,-0.411,15.442,59.265,-49.622
0.112,1.384,-0.372,14.771,56.580,-54.688
0.029,1.404,-0.365,12.573,52.429,-57.434
-0.127,1.396,-0.335,9.827,42.358,-58.777
-0.165,1.396,-0.344,9.460,37.537,-59.082
-0.250,1.393,-0.390,8.301,31.982,-54.504
-0.281,1.343,-0.396,2.136,25.574,-53.223
-0.366,1.343,-0.459,-2.686,31.067,-47.913
-0.390,1.326,-0.443,-5.127,31.494,-43.518
-0.417,1.322,-0.420,-10.620,30.701,-38.757
-0.433,1.250,-0.341,-18.311,29.175,-27.954
-0.399,1.234,-0.305,-22.827,28.381,-22.400
-0.349,1.165,-0.243,-26.672,20.203,-13.916
-0.327,1.144,-0.203,-25.940,16.357,-10.010
-0.261,1.113,-0.151,-25.940,13.062,-4.700
-0.225,1.083,-0.143,-23.315,11.169,-3.845
-0.188,1.043,-0.149,-22.095,7.690,-4.089
-0.186,1.025,-0.145,-21.057,6.226,-2.991
-0.168,0.991,-0.117,-18.066,4.944,-2.380
-0.160,0.979,-0.111,-17.517,4.272,-2.136
-0.127,0.956,-0.113,-17.029,4.089,-0.366
-0.113,0.942,-0.102,-15.564,3.174,-1.221
-0.096,0.931,-0.090,-14.709,2.502,-0.549
-0.097,0.942,-0.130,-11.475,5.859,1.892
-0.065,0.941,-0.158,-12.817,8.179,3.174
-0.046,0.933,-0.150,-10.986,4.700,1.770
-0.047,0.936,-0.138,-11.841,3.723,1.831
-0.046,0.950,-0.179,-10.010,4.639,1.770
0.048,0.967,-0.211,-10.803,4.822,5.127
0.086,0.962,-0.212,-12.878,3.052,7.141
0.164,0.948,-0.214,-12.817,5.737,7.935
0.209,0.948,-0.255,-14.099,6.287,6.592
0.250,0.950,-0.260,-14.709,10.925,4.272
0.279,0.938,-0.248,-17.517,8.728,-4.761
0.265,0.929,-0.206,-17.456,7.385,-10.254
0.214,0.916,-0.165,-15.686,5.859,-15.991
0.195,0.903,-0.152,-15.015,6.714,-16.663
0.160,0.903,-0.157,-13.489,8.423,-16.663
0.163,0.916,-0.196,-10.925,10.681,-14.160
0.173,0.900,-0.195,-10.986,11.230,-12.878
0.182,0.905,-0.184,-11.597,16.785,-11.047
0.187,0.894,-0.173,-11.353,20.508,-10.498
0.228,0.924,-0.207,-8.118,29.297,-8.301
0.254,0.931,-0.223,-7.935,32.654,-7.996
0.269,0.941,-0.237,-8.179,33.264,-9.399
0.275,0.944,-0.239,-9.827,33.813,-13.123
0.274,0.940,-0.246,-10.620,32.043,-15.930
0.241,0.926,-0.259,-11.780,27.161,-22.766
0.226,0.917,-0.216,-12.268,22.339,-25.208
0.148,0.942,-0.277,-9.460,26.184,-29.419
0.109,0.946,-0.286,-8.606,27.771,-32.471
0.071,0.930,-0.273,-5.737,24.109,-33.508
0.009,0.934,-0.245,-4.578,25.513,-32.227
-0.017,0.946,-0.257,-4.272,30.212,-30.273
-0.024,0.966,-0.269,-1.892,38.269,-21.240
0.001,0.968,-0.282,-2.197,41.077,-19.653
0.064,0.961,-0.313,-2.319,46.997,-15.320
0.111,0.994,-0.317,-4.761,47.424,-16.235
0.103,0.979,-0.312,-3.967,49.072,-16.296
0.093,0.977,-0.308,-5.371,48.157,-19.104
0.098,0.980,-0.305,-6.836,46.814,-21.545
0.070,0.964,-0.272,-6.348,41.626,-25.330
0.070,0.959,-0.259,-5.188,41.077,-25.696
0.019,0.959,-0.257,-7.629,41.138,-27.466
0.008,0.949,-0.279,-5.127,41.748,-26.367
0.062,1.005,-0.289,-3.113,40.527,-27.039
0.046,1.000,-0.273,-6.104,42.725,-23.987
0.052,1.019,-0.266,-6.714,44.861,-23.926
0.066,1.055,-0.299,-8.667,48.035,-19.897
0.157,1.067,-0.277,-10.498,49.255,-15.930
0.188,1.090,-0.272,-14.465,49.011,-17.578
0.193,1.090,-0.254,-15.503,48.218,-19.043
0.200,1.066,-0.223,-16.846,41.443,-24.902
0.186,1.045,-0.209,-16.235,39.917,-25.940
0.155,1.053,-0.224,-15.015,40.283,-28.503
0.136,1.046,-0.201,-15.198,38.208,-32.471
0.110,1.047,-0.234,-12.390,36.438,-32.776
0.125,1.094,-0.274,-13.672,39.429,-32.898
0.157,1.093,-0.283,-13.428,41.870,-29.785
0.192,1.141,-0.274,-17.517,44.128,-30.396
0.223,1.165,-0.261,-17.029,45.593,-29.785
0.220,1.159,-0.204,-19.287,47.302,-32.104
0.213,1.200,-0.229,-19.165,49.072,-31.433
0.185,1.186,-0.246,-20.386,49.011,-33.630
0.193,1.189,-0.265,-20.569,51.636,-32.837
0.229,1.191,-0.321,-22.827,52.002,-35.156
